,    1,    8251,   20070801, ARG, ARGH                , USC                 ,cf2007    
95076,55.0,3484.0,20071021.0, ARG, ARGH                , Indiana             ,cf2007    
95077,56.0,2776.0,20071021.0, ARG, ARGH                , Fresno St           ,cf2007    
95078,57.0,8551.0,20071021.0, ARG, ARGH                , Washington          ,cf2007    
95079,58.0,9162.0,20071021.0, ARG, ARGH                , Wyoming             ,cf2007    
95080,59.0,3347.0,20071021.0, ARG, ARGH                , Houston             ,cf2007    
95081,60.0,5253.0,20071021.0, ARG, ARGH                , Navy                ,cf2007    
95082,61.0,501.0,20071021.0, ARG, ARGH                , Ball St             ,cf2007    
95083,62.0,7878.0,20071021.0, ARG, ARGH                , TCU                 ,cf2007    
95084,63.0,4936.0,20071021.0, ARG, ARGH                , Mississippi St      ,cf2007    
95085,64.0,5279.0,20071021.0, ARG, ARGH                , Nebraska            ,cf2007    
95086,65.0,1380.0,20071021.0, ARG, ARGH                , UCF                 ,cf2007    
95087,66.0,8761.0,20071021.0, ARG, ARGH                , WKU                 ,cf2007    
95088,67.0,7582.0,20071021.0, ARG, ARGH                , Stanford            ,cf2007    
95089,68.0,2292.0,20071021.0, ARG, ARGH                , East Carolina       ,cf2007    
95090,69.0,6236.0,20071021.0, ARG, ARGH                , Pittsburgh          ,cf2007    
95091,70.0,5704.0,20071021.0, ARG, ARGH                , Northwestern        ,cf2007    
95092,71.0,5492.0,20071021.0, ARG, ARGH                , North Carolina      ,cf2007    
95093,72.0,7933.0,20071021.0, ARG, ARGH                , UTEP                ,cf2007    
95094,73.0,8099.0,20071021.0, ARG, ARGH                , Tulsa               ,cf2007    
95095,74.0,821.0,20071021.0, ARG, ARGH                , Bowling Green       ,cf2007    
95096,75.0,2638.0,20071021.0, ARG, ARGH                , FL Atlantic         ,cf2007    
95097,76.0,7365.0,20071021.0, ARG, ARGH                , Southern Miss       ,cf2007    
95098,77.0,294.0,20071021.0, ARG, ARGH                , Arizona             ,cf2007    
95099,78.0,4785.0,20071021.0, ARG, ARGH                , MTSU                ,cf2007    
95100,79.0,4920.0,20071021.0, ARG, ARGH                , Mississippi         ,cf2007    
95101,80.0,3540.0,20071021.0, ARG, ARGH                , Iowa                ,cf2007    
95102,81.0,8588.0,20071021.0, ARG, ARGH                , Washington St       ,cf2007    
95103,82.0,5316.0,20071021.0, ARG, ARGH                , Nevada              ,cf2007    
95104,83.0,66.0,20071021.0, ARG, ARGH                , Akron               ,cf2007    
95105,84.0,1404.0,20071021.0, ARG, ARGH                , C Michigan          ,cf2007    
95106,85.0,5511.0,20071021.0, ARG, ARGH                , NC State            ,cf2007    
95107,86.0,4725.0,20071021.0, ARG, ARGH                , Miami OH            ,cf2007    
95108,87.0,8767.0,20071021.0, ARG, ARGH                , W Michigan          ,cf2007    
95109,88.0,5387.0,20071021.0, ARG, ARGH                , New Mexico St       ,cf2007    
95110,89.0,2265.0,20071021.0, ARG, ARGH                , Duke                ,cf2007    
95111,90.0,333.0,20071021.0, ARG, ARGH                , Arkansas St         ,cf2007    
95112,91.0,7002.0,20071021.0, ARG, ARGH                , San Diego St        ,cf2007    
95113,92.0,1753.0,20071021.0, ARG, ARGH                , Colorado St         ,cf2007    
95114,93.0,979.0,20071021.0, ARG, ARGH                , Buffalo             ,cf2007    
95115,94.0,557.0,20071021.0, ARG, ARGH                , Baylor              ,cf2007    
95116,95.0,356.0,20071021.0, ARG, ARGH                , Army                ,cf2007    
95117,96.0,3771.0,20071021.0, ARG, ARGH                , Kent                ,cf2007    
95118,97.0,4218.0,20071021.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
95119,98.0,5749.0,20071021.0, ARG, ARGH                , Notre Dame          ,cf2007    
95120,99.0,7024.0,20071021.0, ARG, ARGH                , San Jose St         ,cf2007    
95121,100.0,5825.0,20071021.0, ARG, ARGH                , Ohio                ,cf2007    
95122,101.0,5323.0,20071021.0, ARG, ARGH                , UNLV                ,cf2007    
95123,102.0,4636.0,20071021.0, ARG, ARGH                , Memphis             ,cf2007    
95124,103.0,4858.0,20071021.0, ARG, ARGH                , Minnesota           ,cf2007    
95125,104.0,7788.0,20071021.0, ARG, ARGH                , Temple              ,cf2007    
95126,105.0,7978.0,20071021.0, ARG, ARGH                , Toledo              ,cf2007    
95127,106.0,7729.0,20071021.0, ARG, ARGH                , Syracuse            ,cf2007    
95128,107.0,4200.0,20071021.0, ARG, ARGH                , ULM                 ,cf2007    
95129,108.0,87.0,20071021.0, ARG, ARGH                , UAB                 ,cf2007    
95130,109.0,8092.0,20071021.0, ARG, ARGH                , Tulane              ,cf2007    
95131,110.0,2353.0,20071021.0, ARG, ARGH                , E Michigan          ,cf2007    
95132,111.0,6535.0,20071021.0, ARG, ARGH                , Rice                ,cf2007    
95133,112.0,7358.0,20071021.0, ARG, ARGH                , SMU                 ,cf2007    
95134,113.0,4436.0,20071021.0, ARG, ARGH                , Marshall            ,cf2007    
95135,114.0,3554.0,20071021.0, ARG, ARGH                , Iowa St             ,cf2007    
95136,115.0,4194.0,20071021.0, ARG, ARGH                , ULL                 ,cf2007    
95137,116.0,3415.0,20071021.0, ARG, ARGH                , Idaho               ,cf2007    
95138,117.0,8325.0,20071021.0, ARG, ARGH                , Utah St             ,cf2007    
95139,118.0,5584.0,20071021.0, ARG, ARGH                , North Texas         ,cf2007    
95140,119.0,5634.0,20071021.0, ARG, ARGH                , N Illinois          ,cf2007    
95141,120.0,2652.0,20071021.0, ARG, ARGH                , Florida Intl        ,cf2007    
112798,1.0,5850.0,20071028.0, ARG, ARGH                , Ohio St             ,cf2007    
112799,2.0,4206.0,20071028.0, ARG, ARGH                , LSU                 ,cf2007    
112800,3.0,3717.0,20071028.0, ARG, ARGH                , Kansas              ,cf2007    
112801,4.0,304.0,20071028.0, ARG, ARGH                , Arizona St          ,cf2007    
112802,5.0,8716.0,20071028.0, ARG, ARGH                , West Virginia       ,cf2007    
112803,6.0,5961.0,20071028.0, ARG, ARGH                , Oregon              ,cf2007    
112804,7.0,783.0,20071028.0, ARG, ARGH                , Boston College      ,cf2007    
112805,8.0,5886.0,20071028.0, ARG, ARGH                , Oklahoma            ,cf2007    
112806,9.0,2625.0,20071028.0, ARG, ARGH                , Florida             ,cf2007    
112807,10.0,402.0,20071028.0, ARG, ARGH                , Auburn              ,cf2007    
112808,11.0,1872.0,20071028.0, ARG, ARGH                , Connecticut         ,cf2007    
112809,12.0,7278.0,20071028.0, ARG, ARGH                , South Florida       ,cf2007    
112810,13.0,2881.0,20071028.0, ARG, ARGH                , Georgia             ,cf2007    
112811,14.0,4948.0,20071028.0, ARG, ARGH                , Missouri            ,cf2007    
112812,15.0,74.0,20071028.0, ARG, ARGH                , Alabama             ,cf2007    
112813,16.0,8459.0,20071028.0, ARG, ARGH                , Virginia Tech       ,cf2007    
112814,17.0,8251.0,20071028.0, ARG, ARGH                , USC                 ,cf2007    
112815,18.0,1603.0,20071028.0, ARG, ARGH                , Clemson             ,cf2007    
112816,19.0,771.0,20071028.0, ARG, ARGH                , Boise St            ,cf2007    
112817,20.0,1529.0,20071028.0, ARG, ARGH                , Cincinnati          ,cf2007    
112818,21.0,6114.0,20071028.0, ARG, ARGH                , Penn St             ,cf2007    
112819,22.0,3197.0,20071028.0, ARG, ARGH                , Hawaii              ,cf2007    
112820,23.0,7840.0,20071028.0, ARG, ARGH                , Texas               ,cf2007    
112821,24.0,4741.0,20071028.0, ARG, ARGH                , Michigan            ,cf2007    
112822,25.0,3731.0,20071028.0, ARG, ARGH                , Kansas St           ,cf2007    
112823,26.0,2911.0,20071028.0, ARG, ARGH                , Georgia Tech        ,cf2007    
112824,27.0,7242.0,20071028.0, ARG, ARGH                , South Carolina      ,cf2007    
112825,28.0,1098.0,20071028.0, ARG, ARGH                , California          ,cf2007    
112826,29.0,8432.0,20071028.0, ARG, ARGH                , Virginia            ,cf2007    
112827,30.0,6393.0,20071028.0, ARG, ARGH                , Purdue              ,cf2007    
112828,31.0,3781.0,20071028.0, ARG, ARGH                , Kentucky            ,cf2007    
112829,32.0,8508.0,20071028.0, ARG, ARGH                , Wake Forest         ,cf2007    
112830,33.0,7801.0,20071028.0, ARG, ARGH                , Tennessee           ,cf2007    
112831,34.0,2666.0,20071028.0, ARG, ARGH                , Florida St          ,cf2007    
112832,35.0,5912.0,20071028.0, ARG, ARGH                , Oklahoma St         ,cf2007    
112833,36.0,891.0,20071028.0, ARG, ARGH                , BYU                 ,cf2007    
112834,37.0,316.0,20071028.0, ARG, ARGH                , Arkansas            ,cf2007    
112835,38.0,3425.0,20071028.0, ARG, ARGH                , Illinois            ,cf2007    
112836,39.0,6696.0,20071028.0, ARG, ARGH                , Rutgers             ,cf2007    
112837,40.0,5970.0,20071028.0, ARG, ARGH                , Oregon St           ,cf2007    
112838,41.0,5371.0,20071028.0, ARG, ARGH                , New Mexico          ,cf2007    
112839,42.0,9031.0,20071028.0, ARG, ARGH                , Wisconsin           ,cf2007    
112840,43.0,1715.0,20071028.0, ARG, ARGH                , Colorado            ,cf2007    
112841,44.0,7848.0,20071028.0, ARG, ARGH                , Texas A&M           ,cf2007    
112842,45.0,7918.0,20071028.0, ARG, ARGH                , Texas Tech          ,cf2007    
112843,46.0,8141.0,20071028.0, ARG, ARGH                , UCLA                ,cf2007    
112844,47.0,8367.0,20071028.0, ARG, ARGH                , Vanderbilt          ,cf2007    
112845,48.0,8315.0,20071028.0, ARG, ARGH                , Utah                ,cf2007    
112846,49.0,8068.0,20071028.0, ARG, ARGH                , Troy                ,cf2007    
112847,50.0,4224.0,20071028.0, ARG, ARGH                , Louisville          ,cf2007    
112848,51.0,55.0,20071028.0, ARG, ARGH                , Air Force           ,cf2007    
112849,52.0,4719.0,20071028.0, ARG, ARGH                , Miami FL            ,cf2007    
112850,53.0,4936.0,20071028.0, ARG, ARGH                , Mississippi St      ,cf2007    
112851,54.0,4474.0,20071028.0, ARG, ARGH                , Maryland            ,cf2007    
112852,55.0,4757.0,20071028.0, ARG, ARGH                , Michigan St         ,cf2007    
112853,56.0,3347.0,20071028.0, ARG, ARGH                , Houston             ,cf2007    
112854,57.0,1380.0,20071028.0, ARG, ARGH                , UCF                 ,cf2007    
112855,58.0,9162.0,20071028.0, ARG, ARGH                , Wyoming             ,cf2007    
112856,59.0,2776.0,20071028.0, ARG, ARGH                , Fresno St           ,cf2007    
112857,60.0,2292.0,20071028.0, ARG, ARGH                , East Carolina       ,cf2007    
112858,61.0,3484.0,20071028.0, ARG, ARGH                , Indiana             ,cf2007    
112859,62.0,8761.0,20071028.0, ARG, ARGH                , WKU                 ,cf2007    
112860,63.0,7878.0,20071028.0, ARG, ARGH                , TCU                 ,cf2007    
112861,64.0,501.0,20071028.0, ARG, ARGH                , Ball St             ,cf2007    
112862,65.0,8551.0,20071028.0, ARG, ARGH                , Washington          ,cf2007    
112863,66.0,5279.0,20071028.0, ARG, ARGH                , Nebraska            ,cf2007    
112864,67.0,294.0,20071028.0, ARG, ARGH                , Arizona             ,cf2007    
112865,68.0,8588.0,20071028.0, ARG, ARGH                , Washington St       ,cf2007    
112866,69.0,7582.0,20071028.0, ARG, ARGH                , Stanford            ,cf2007    
112867,70.0,5511.0,20071028.0, ARG, ARGH                , NC State            ,cf2007    
112868,71.0,5704.0,20071028.0, ARG, ARGH                , Northwestern        ,cf2007    
112869,72.0,8099.0,20071028.0, ARG, ARGH                , Tulsa               ,cf2007    
112870,73.0,3540.0,20071028.0, ARG, ARGH                , Iowa                ,cf2007    
112871,74.0,6236.0,20071028.0, ARG, ARGH                , Pittsburgh          ,cf2007    
112872,75.0,4785.0,20071028.0, ARG, ARGH                , MTSU                ,cf2007    
112873,76.0,7933.0,20071028.0, ARG, ARGH                , UTEP                ,cf2007    
112874,77.0,5253.0,20071028.0, ARG, ARGH                , Navy                ,cf2007    
112875,78.0,5492.0,20071028.0, ARG, ARGH                , North Carolina      ,cf2007    
112876,79.0,1404.0,20071028.0, ARG, ARGH                , C Michigan          ,cf2007    
112877,80.0,7365.0,20071028.0, ARG, ARGH                , Southern Miss       ,cf2007    
112878,81.0,4920.0,20071028.0, ARG, ARGH                , Mississippi         ,cf2007    
112879,82.0,821.0,20071028.0, ARG, ARGH                , Bowling Green       ,cf2007    
112880,83.0,2638.0,20071028.0, ARG, ARGH                , FL Atlantic         ,cf2007    
112881,84.0,5316.0,20071028.0, ARG, ARGH                , Nevada              ,cf2007    
112882,85.0,979.0,20071028.0, ARG, ARGH                , Buffalo             ,cf2007    
112883,86.0,7002.0,20071028.0, ARG, ARGH                , San Diego St        ,cf2007    
112884,87.0,4725.0,20071028.0, ARG, ARGH                , Miami OH            ,cf2007    
112885,88.0,5825.0,20071028.0, ARG, ARGH                , Ohio                ,cf2007    
112886,89.0,4218.0,20071028.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
112887,90.0,5387.0,20071028.0, ARG, ARGH                , New Mexico St       ,cf2007    
112888,91.0,66.0,20071028.0, ARG, ARGH                , Akron               ,cf2007    
112889,92.0,333.0,20071028.0, ARG, ARGH                , Arkansas St         ,cf2007    
112890,93.0,2265.0,20071028.0, ARG, ARGH                , Duke                ,cf2007    
112891,94.0,356.0,20071028.0, ARG, ARGH                , Army                ,cf2007    
112892,95.0,557.0,20071028.0, ARG, ARGH                , Baylor              ,cf2007    
112893,96.0,8767.0,20071028.0, ARG, ARGH                , W Michigan          ,cf2007    
112894,97.0,7978.0,20071028.0, ARG, ARGH                , Toledo              ,cf2007    
112895,98.0,4200.0,20071028.0, ARG, ARGH                , ULM                 ,cf2007    
112896,99.0,4636.0,20071028.0, ARG, ARGH                , Memphis             ,cf2007    
112897,100.0,1753.0,20071028.0, ARG, ARGH                , Colorado St         ,cf2007    
112898,101.0,7024.0,20071028.0, ARG, ARGH                , San Jose St         ,cf2007    
112899,102.0,5749.0,20071028.0, ARG, ARGH                , Notre Dame          ,cf2007    
112900,103.0,5323.0,20071028.0, ARG, ARGH                , UNLV                ,cf2007    
112901,104.0,3771.0,20071028.0, ARG, ARGH                , Kent                ,cf2007    
112902,105.0,2353.0,20071028.0, ARG, ARGH                , E Michigan          ,cf2007    
112903,106.0,7729.0,20071028.0, ARG, ARGH                , Syracuse            ,cf2007    
112904,107.0,7788.0,20071028.0, ARG, ARGH                , Temple              ,cf2007    
112905,108.0,4858.0,20071028.0, ARG, ARGH                , Minnesota           ,cf2007    
112906,109.0,87.0,20071028.0, ARG, ARGH                , UAB                 ,cf2007    
112907,110.0,8092.0,20071028.0, ARG, ARGH                , Tulane              ,cf2007    
112908,111.0,4436.0,20071028.0, ARG, ARGH                , Marshall            ,cf2007    
112909,112.0,3554.0,20071028.0, ARG, ARGH                , Iowa St             ,cf2007    
112910,113.0,7358.0,20071028.0, ARG, ARGH                , SMU                 ,cf2007    
112911,114.0,6535.0,20071028.0, ARG, ARGH                , Rice                ,cf2007    
112912,115.0,4194.0,20071028.0, ARG, ARGH                , ULL                 ,cf2007    
112913,116.0,3415.0,20071028.0, ARG, ARGH                , Idaho               ,cf2007    
112914,117.0,8325.0,20071028.0, ARG, ARGH                , Utah St             ,cf2007    
112915,118.0,5584.0,20071028.0, ARG, ARGH                , North Texas         ,cf2007    
112916,119.0,5634.0,20071028.0, ARG, ARGH                , N Illinois          ,cf2007    
112917,120.0,2652.0,20071028.0, ARG, ARGH                , Florida Intl        ,cf2007    
130690,1.0,5850.0,20071104.0, ARG, ARGH                , Ohio St             ,cf2007    
130691,2.0,4206.0,20071104.0, ARG, ARGH                , LSU                 ,cf2007    
130692,3.0,3717.0,20071104.0, ARG, ARGH                , Kansas              ,cf2007    
130693,4.0,5961.0,20071104.0, ARG, ARGH                , Oregon              ,cf2007    
130694,5.0,5886.0,20071104.0, ARG, ARGH                , Oklahoma            ,cf2007    
130695,6.0,8716.0,20071104.0, ARG, ARGH                , West Virginia       ,cf2007    
130696,7.0,304.0,20071104.0, ARG, ARGH                , Arizona St          ,cf2007    
130697,8.0,4948.0,20071104.0, ARG, ARGH                , Missouri            ,cf2007    
130698,9.0,2625.0,20071104.0, ARG, ARGH                , Florida             ,cf2007    
130699,10.0,1872.0,20071104.0, ARG, ARGH                , Connecticut         ,cf2007    
130700,11.0,783.0,20071104.0, ARG, ARGH                , Boston College      ,cf2007    
130701,12.0,8459.0,20071104.0, ARG, ARGH                , Virginia Tech       ,cf2007    
130702,13.0,402.0,20071104.0, ARG, ARGH                , Auburn              ,cf2007    
130703,14.0,8251.0,20071104.0, ARG, ARGH                , USC                 ,cf2007    
130704,15.0,2881.0,20071104.0, ARG, ARGH                , Georgia             ,cf2007    
130705,16.0,1529.0,20071104.0, ARG, ARGH                , Cincinnati          ,cf2007    
130706,17.0,1603.0,20071104.0, ARG, ARGH                , Clemson             ,cf2007    
130707,18.0,7278.0,20071104.0, ARG, ARGH                , South Florida       ,cf2007    
130708,19.0,771.0,20071104.0, ARG, ARGH                , Boise St            ,cf2007    
130709,20.0,7840.0,20071104.0, ARG, ARGH                , Texas               ,cf2007    
130710,21.0,6114.0,20071104.0, ARG, ARGH                , Penn St             ,cf2007    
130711,22.0,74.0,20071104.0, ARG, ARGH                , Alabama             ,cf2007    
130712,23.0,4741.0,20071104.0, ARG, ARGH                , Michigan            ,cf2007    
130713,24.0,3197.0,20071104.0, ARG, ARGH                , Hawaii              ,cf2007    
130714,25.0,2666.0,20071104.0, ARG, ARGH                , Florida St          ,cf2007    
130715,26.0,8432.0,20071104.0, ARG, ARGH                , Virginia            ,cf2007    
130716,27.0,1098.0,20071104.0, ARG, ARGH                , California          ,cf2007    
130717,28.0,7801.0,20071104.0, ARG, ARGH                , Tennessee           ,cf2007    
130718,29.0,3425.0,20071104.0, ARG, ARGH                , Illinois            ,cf2007    
130719,30.0,3781.0,20071104.0, ARG, ARGH                , Kentucky            ,cf2007    
130720,31.0,316.0,20071104.0, ARG, ARGH                , Arkansas            ,cf2007    
130721,32.0,6393.0,20071104.0, ARG, ARGH                , Purdue              ,cf2007    
130722,33.0,891.0,20071104.0, ARG, ARGH                , BYU                 ,cf2007    
130723,34.0,7242.0,20071104.0, ARG, ARGH                , South Carolina      ,cf2007    
130724,35.0,7918.0,20071104.0, ARG, ARGH                , Texas Tech          ,cf2007    
130725,36.0,8508.0,20071104.0, ARG, ARGH                , Wake Forest         ,cf2007    
130726,37.0,2911.0,20071104.0, ARG, ARGH                , Georgia Tech        ,cf2007    
130727,38.0,9031.0,20071104.0, ARG, ARGH                , Wisconsin           ,cf2007    
130728,39.0,3731.0,20071104.0, ARG, ARGH                , Kansas St           ,cf2007    
130729,40.0,5912.0,20071104.0, ARG, ARGH                , Oklahoma St         ,cf2007    
130730,41.0,5970.0,20071104.0, ARG, ARGH                , Oregon St           ,cf2007    
130731,42.0,4224.0,20071104.0, ARG, ARGH                , Louisville          ,cf2007    
130732,43.0,8315.0,20071104.0, ARG, ARGH                , Utah                ,cf2007    
130733,44.0,6696.0,20071104.0, ARG, ARGH                , Rutgers             ,cf2007    
130734,45.0,55.0,20071104.0, ARG, ARGH                , Air Force           ,cf2007    
130735,46.0,8068.0,20071104.0, ARG, ARGH                , Troy                ,cf2007    
130736,47.0,7848.0,20071104.0, ARG, ARGH                , Texas A&M           ,cf2007    
130737,48.0,5371.0,20071104.0, ARG, ARGH                , New Mexico          ,cf2007    
130738,49.0,8141.0,20071104.0, ARG, ARGH                , UCLA                ,cf2007    
130739,50.0,1715.0,20071104.0, ARG, ARGH                , Colorado            ,cf2007    
130740,51.0,1380.0,20071104.0, ARG, ARGH                , UCF                 ,cf2007    
130741,52.0,8367.0,20071104.0, ARG, ARGH                , Vanderbilt          ,cf2007    
130742,53.0,7878.0,20071104.0, ARG, ARGH                , TCU                 ,cf2007    
130743,54.0,4936.0,20071104.0, ARG, ARGH                , Mississippi St      ,cf2007    
130744,55.0,4757.0,20071104.0, ARG, ARGH                , Michigan St         ,cf2007    
130745,56.0,3347.0,20071104.0, ARG, ARGH                , Houston             ,cf2007    
130746,57.0,3484.0,20071104.0, ARG, ARGH                , Indiana             ,cf2007    
130747,58.0,2292.0,20071104.0, ARG, ARGH                , East Carolina       ,cf2007    
130748,59.0,8551.0,20071104.0, ARG, ARGH                , Washington          ,cf2007    
130749,60.0,4719.0,20071104.0, ARG, ARGH                , Miami FL            ,cf2007    
130750,61.0,2776.0,20071104.0, ARG, ARGH                , Fresno St           ,cf2007    
130751,62.0,4474.0,20071104.0, ARG, ARGH                , Maryland            ,cf2007    
130752,63.0,8761.0,20071104.0, ARG, ARGH                , WKU                 ,cf2007    
130753,64.0,5511.0,20071104.0, ARG, ARGH                , NC State            ,cf2007    
130754,65.0,9162.0,20071104.0, ARG, ARGH                , Wyoming             ,cf2007    
130755,66.0,294.0,20071104.0, ARG, ARGH                , Arizona             ,cf2007    
130756,67.0,3540.0,20071104.0, ARG, ARGH                , Iowa                ,cf2007    
130757,68.0,5279.0,20071104.0, ARG, ARGH                , Nebraska            ,cf2007    
130758,69.0,501.0,20071104.0, ARG, ARGH                , Ball St             ,cf2007    
130759,70.0,8099.0,20071104.0, ARG, ARGH                , Tulsa               ,cf2007    
130760,71.0,8588.0,20071104.0, ARG, ARGH                , Washington St       ,cf2007    
130761,72.0,6236.0,20071104.0, ARG, ARGH                , Pittsburgh          ,cf2007    
130762,73.0,4785.0,20071104.0, ARG, ARGH                , MTSU                ,cf2007    
130763,74.0,7365.0,20071104.0, ARG, ARGH                , Southern Miss       ,cf2007    
130764,75.0,5492.0,20071104.0, ARG, ARGH                , North Carolina      ,cf2007    
130765,76.0,5253.0,20071104.0, ARG, ARGH                , Navy                ,cf2007    
130766,77.0,7582.0,20071104.0, ARG, ARGH                , Stanford            ,cf2007    
130767,78.0,5704.0,20071104.0, ARG, ARGH                , Northwestern        ,cf2007    
130768,79.0,821.0,20071104.0, ARG, ARGH                , Bowling Green       ,cf2007    
130769,80.0,1404.0,20071104.0, ARG, ARGH                , C Michigan          ,cf2007    
130770,81.0,4920.0,20071104.0, ARG, ARGH                , Mississippi         ,cf2007    
130771,82.0,7002.0,20071104.0, ARG, ARGH                , San Diego St        ,cf2007    
130772,83.0,5316.0,20071104.0, ARG, ARGH                , Nevada              ,cf2007    
130773,84.0,7933.0,20071104.0, ARG, ARGH                , UTEP                ,cf2007    
130774,85.0,2638.0,20071104.0, ARG, ARGH                , FL Atlantic         ,cf2007    
130775,86.0,4725.0,20071104.0, ARG, ARGH                , Miami OH            ,cf2007    
130776,87.0,5825.0,20071104.0, ARG, ARGH                , Ohio                ,cf2007    
130777,88.0,4218.0,20071104.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
130778,89.0,7978.0,20071104.0, ARG, ARGH                , Toledo              ,cf2007    
130779,90.0,979.0,20071104.0, ARG, ARGH                , Buffalo             ,cf2007    
130780,91.0,333.0,20071104.0, ARG, ARGH                , Arkansas St         ,cf2007    
130781,92.0,8767.0,20071104.0, ARG, ARGH                , W Michigan          ,cf2007    
130782,93.0,5387.0,20071104.0, ARG, ARGH                , New Mexico St       ,cf2007    
130783,94.0,66.0,20071104.0, ARG, ARGH                , Akron               ,cf2007    
130784,95.0,3771.0,20071104.0, ARG, ARGH                , Kent                ,cf2007    
130785,96.0,4636.0,20071104.0, ARG, ARGH                , Memphis             ,cf2007    
130786,97.0,2265.0,20071104.0, ARG, ARGH                , Duke                ,cf2007    
130787,98.0,4200.0,20071104.0, ARG, ARGH                , ULM                 ,cf2007    
130788,99.0,1753.0,20071104.0, ARG, ARGH                , Colorado St         ,cf2007    
130789,100.0,557.0,20071104.0, ARG, ARGH                , Baylor              ,cf2007    
130790,101.0,356.0,20071104.0, ARG, ARGH                , Army                ,cf2007    
130791,102.0,5323.0,20071104.0, ARG, ARGH                , UNLV                ,cf2007    
130792,103.0,5749.0,20071104.0, ARG, ARGH                , Notre Dame          ,cf2007    
130793,104.0,7024.0,20071104.0, ARG, ARGH                , San Jose St         ,cf2007    
130794,105.0,3554.0,20071104.0, ARG, ARGH                , Iowa St             ,cf2007    
130795,106.0,7729.0,20071104.0, ARG, ARGH                , Syracuse            ,cf2007    
130796,107.0,2353.0,20071104.0, ARG, ARGH                , E Michigan          ,cf2007    
130797,108.0,4858.0,20071104.0, ARG, ARGH                , Minnesota           ,cf2007    
130798,109.0,7788.0,20071104.0, ARG, ARGH                , Temple              ,cf2007    
130799,110.0,6535.0,20071104.0, ARG, ARGH                , Rice                ,cf2007    
130800,111.0,87.0,20071104.0, ARG, ARGH                , UAB                 ,cf2007    
130801,112.0,8092.0,20071104.0, ARG, ARGH                , Tulane              ,cf2007    
130802,113.0,4436.0,20071104.0, ARG, ARGH                , Marshall            ,cf2007    
130803,114.0,7358.0,20071104.0, ARG, ARGH                , SMU                 ,cf2007    
130804,115.0,4194.0,20071104.0, ARG, ARGH                , ULL                 ,cf2007    
130805,116.0,8325.0,20071104.0, ARG, ARGH                , Utah St             ,cf2007    
130806,117.0,5584.0,20071104.0, ARG, ARGH                , North Texas         ,cf2007    
130807,118.0,3415.0,20071104.0, ARG, ARGH                , Idaho               ,cf2007    
130808,119.0,5634.0,20071104.0, ARG, ARGH                , N Illinois          ,cf2007    
130809,120.0,2652.0,20071104.0, ARG, ARGH                , Florida Intl        ,cf2007    
144034,1.0,4206.0,20071110.0, ARG, ARGH                , LSU                 ,cf2007    
144035,2.0,3717.0,20071110.0, ARG, ARGH                , Kansas              ,cf2007    
144036,3.0,5850.0,20071110.0, ARG, ARGH                , Ohio St             ,cf2007    
144037,4.0,5961.0,20071110.0, ARG, ARGH                , Oregon              ,cf2007    
144038,5.0,8716.0,20071110.0, ARG, ARGH                , West Virginia       ,cf2007    
144039,6.0,304.0,20071110.0, ARG, ARGH                , Arizona St          ,cf2007    
144040,7.0,5886.0,20071110.0, ARG, ARGH                , Oklahoma            ,cf2007    
144041,8.0,2625.0,20071110.0, ARG, ARGH                , Florida             ,cf2007    
144042,9.0,4948.0,20071110.0, ARG, ARGH                , Missouri            ,cf2007    
144043,10.0,1529.0,20071110.0, ARG, ARGH                , Cincinnati          ,cf2007    
144044,11.0,8459.0,20071110.0, ARG, ARGH                , Virginia Tech       ,cf2007    
144045,12.0,8251.0,20071110.0, ARG, ARGH                , USC                 ,cf2007    
144046,13.0,2881.0,20071110.0, ARG, ARGH                , Georgia             ,cf2007    
144047,14.0,1603.0,20071110.0, ARG, ARGH                , Clemson             ,cf2007    
144048,15.0,1872.0,20071110.0, ARG, ARGH                , Connecticut         ,cf2007    
144049,16.0,7278.0,20071110.0, ARG, ARGH                , South Florida       ,cf2007    
144050,17.0,771.0,20071110.0, ARG, ARGH                , Boise St            ,cf2007    
144051,18.0,7840.0,20071110.0, ARG, ARGH                , Texas               ,cf2007    
144052,19.0,6114.0,20071110.0, ARG, ARGH                , Penn St             ,cf2007    
144053,20.0,8432.0,20071110.0, ARG, ARGH                , Virginia            ,cf2007    
144054,21.0,783.0,20071110.0, ARG, ARGH                , Boston College      ,cf2007    
144055,22.0,3425.0,20071110.0, ARG, ARGH                , Illinois            ,cf2007    
144056,23.0,3197.0,20071110.0, ARG, ARGH                , Hawaii              ,cf2007    
144057,24.0,402.0,20071110.0, ARG, ARGH                , Auburn              ,cf2007    
144058,25.0,7801.0,20071110.0, ARG, ARGH                , Tennessee           ,cf2007    
144059,26.0,3781.0,20071110.0, ARG, ARGH                , Kentucky            ,cf2007    
144060,27.0,74.0,20071110.0, ARG, ARGH                , Alabama             ,cf2007    
144061,28.0,891.0,20071110.0, ARG, ARGH                , BYU                 ,cf2007    
144062,29.0,4741.0,20071110.0, ARG, ARGH                , Michigan            ,cf2007    
144063,30.0,1098.0,20071110.0, ARG, ARGH                , California          ,cf2007    
144064,31.0,9031.0,20071110.0, ARG, ARGH                , Wisconsin           ,cf2007    
