,    1,    2625,   20090801, ARG, ARGH                , Florida             ,cf2009    
221054,7.0,5850.0,20091205.0, ARG, ARGH                , Ohio St             ,cf2009    
221055,8.0,8459.0,20091205.0, ARG, ARGH                , Virginia Tech       ,cf2009    
221056,9.0,5961.0,20091205.0, ARG, ARGH                , Oregon              ,cf2009    
221057,10.0,6114.0,20091205.0, ARG, ARGH                , Penn St             ,cf2009    
221058,11.0,2911.0,20091205.0, ARG, ARGH                , Georgia Tech        ,cf2009    
221059,12.0,4206.0,20091205.0, ARG, ARGH                , LSU                 ,cf2009    
221060,13.0,5279.0,20091205.0, ARG, ARGH                , Nebraska            ,cf2009    
221061,14.0,5886.0,20091205.0, ARG, ARGH                , Oklahoma            ,cf2009    
221062,15.0,3540.0,20091205.0, ARG, ARGH                , Iowa                ,cf2009    
221063,16.0,4719.0,20091205.0, ARG, ARGH                , Miami FL            ,cf2009    
221064,17.0,6236.0,20091205.0, ARG, ARGH                , Pittsburgh          ,cf2009    
221065,18.0,891.0,20091205.0, ARG, ARGH                , BYU                 ,cf2009    
221066,19.0,8251.0,20091205.0, ARG, ARGH                , USC                 ,cf2009    
221067,20.0,5912.0,20091205.0, ARG, ARGH                , Oklahoma St         ,cf2009    
221068,21.0,1404.0,20091205.0, ARG, ARGH                , C Michigan          ,cf2009    
221069,22.0,5970.0,20091205.0, ARG, ARGH                , Oregon St           ,cf2009    
221070,23.0,294.0,20091205.0, ARG, ARGH                , Arizona             ,cf2009    
221071,24.0,7918.0,20091205.0, ARG, ARGH                , Texas Tech          ,cf2009    
221072,25.0,316.0,20091205.0, ARG, ARGH                , Arkansas            ,cf2009    
221073,26.0,1603.0,20091205.0, ARG, ARGH                , Clemson             ,cf2009    
221074,27.0,7582.0,20091205.0, ARG, ARGH                , Stanford            ,cf2009    
221075,28.0,4920.0,20091205.0, ARG, ARGH                , Mississippi         ,cf2009    
221076,29.0,8716.0,20091205.0, ARG, ARGH                , West Virginia       ,cf2009    
221077,30.0,9031.0,20091205.0, ARG, ARGH                , Wisconsin           ,cf2009    
221078,31.0,7801.0,20091205.0, ARG, ARGH                , Tennessee           ,cf2009    
221079,32.0,5492.0,20091205.0, ARG, ARGH                , North Carolina      ,cf2009    
221080,33.0,3347.0,20091205.0, ARG, ARGH                , Houston             ,cf2009    
221081,34.0,2881.0,20091205.0, ARG, ARGH                , Georgia             ,cf2009    
221082,35.0,402.0,20091205.0, ARG, ARGH                , Auburn              ,cf2009    
221083,36.0,1098.0,20091205.0, ARG, ARGH                , California          ,cf2009    
221084,37.0,8315.0,20091205.0, ARG, ARGH                , Utah                ,cf2009    
221085,38.0,783.0,20091205.0, ARG, ARGH                , Boston College      ,cf2009    
221086,39.0,1872.0,20091205.0, ARG, ARGH                , Connecticut         ,cf2009    
221087,40.0,4948.0,20091205.0, ARG, ARGH                , Missouri            ,cf2009    
221088,41.0,7242.0,20091205.0, ARG, ARGH                , South Carolina      ,cf2009    
221089,42.0,6696.0,20091205.0, ARG, ARGH                , Rutgers             ,cf2009    
221090,43.0,3781.0,20091205.0, ARG, ARGH                , Kentucky            ,cf2009    
221091,44.0,2292.0,20091205.0, ARG, ARGH                , East Carolina       ,cf2009    
221092,45.0,5749.0,20091205.0, ARG, ARGH                , Notre Dame          ,cf2009    
221093,46.0,55.0,20091205.0, ARG, ARGH                , Air Force           ,cf2009    
221094,47.0,5316.0,20091205.0, ARG, ARGH                , Nevada              ,cf2009    
221095,48.0,4936.0,20091205.0, ARG, ARGH                , Mississippi St      ,cf2009    
221096,49.0,7278.0,20091205.0, ARG, ARGH                , South Florida       ,cf2009    
221097,50.0,5253.0,20091205.0, ARG, ARGH                , Navy                ,cf2009    
221098,51.0,8141.0,20091205.0, ARG, ARGH                , UCLA                ,cf2009    
221099,52.0,2666.0,20091205.0, ARG, ARGH                , Florida St          ,cf2009    
221100,53.0,1380.0,20091205.0, ARG, ARGH                , UCF                 ,cf2009    
221101,54.0,8551.0,20091205.0, ARG, ARGH                , Washington          ,cf2009    
221102,55.0,2776.0,20091205.0, ARG, ARGH                , Fresno St           ,cf2009    
221103,56.0,8068.0,20091205.0, ARG, ARGH                , Troy                ,cf2009    
221104,57.0,4757.0,20091205.0, ARG, ARGH                , Michigan St         ,cf2009    
221105,58.0,4785.0,20091205.0, ARG, ARGH                , MTSU                ,cf2009    
221106,59.0,7848.0,20091205.0, ARG, ARGH                , Texas A&M           ,cf2009    
221107,60.0,5704.0,20091205.0, ARG, ARGH                , Northwestern        ,cf2009    
221108,61.0,4858.0,20091205.0, ARG, ARGH                , Minnesota           ,cf2009    
221109,62.0,7788.0,20091205.0, ARG, ARGH                , Temple              ,cf2009    
221110,63.0,5825.0,20091205.0, ARG, ARGH                , Ohio                ,cf2009    
221111,64.0,7365.0,20091205.0, ARG, ARGH                , Southern Miss       ,cf2009    
221112,65.0,3717.0,20091205.0, ARG, ARGH                , Kansas              ,cf2009    
221113,66.0,304.0,20091205.0, ARG, ARGH                , Arizona St          ,cf2009    
221114,67.0,8508.0,20091205.0, ARG, ARGH                , Wake Forest         ,cf2009    
221115,68.0,3731.0,20091205.0, ARG, ARGH                , Kansas St           ,cf2009    
221116,69.0,6393.0,20091205.0, ARG, ARGH                , Purdue              ,cf2009    
221117,70.0,3554.0,20091205.0, ARG, ARGH                , Iowa St             ,cf2009    
221118,71.0,821.0,20091205.0, ARG, ARGH                , Bowling Green       ,cf2009    
221119,72.0,5634.0,20091205.0, ARG, ARGH                , N Illinois          ,cf2009    
221120,73.0,5511.0,20091205.0, ARG, ARGH                , NC State            ,cf2009    
221121,74.0,4741.0,20091205.0, ARG, ARGH                , Michigan            ,cf2009    
221122,75.0,557.0,20091205.0, ARG, ARGH                , Baylor              ,cf2009    
221123,76.0,7358.0,20091205.0, ARG, ARGH                , SMU                 ,cf2009    
221124,77.0,3415.0,20091205.0, ARG, ARGH                , Idaho               ,cf2009    
221125,78.0,4218.0,20091205.0, ARG, ARGH                , Louisiana Tech      ,cf2009    
221126,79.0,4436.0,20091205.0, ARG, ARGH                , Marshall            ,cf2009    
221127,80.0,2265.0,20091205.0, ARG, ARGH                , Duke                ,cf2009    
221128,81.0,7729.0,20091205.0, ARG, ARGH                , Syracuse            ,cf2009    
221129,82.0,8099.0,20091205.0, ARG, ARGH                , Tulsa               ,cf2009    
221130,83.0,4224.0,20091205.0, ARG, ARGH                , Louisville          ,cf2009    
221131,84.0,4200.0,20091205.0, ARG, ARGH                , ULM                 ,cf2009    
221132,85.0,3425.0,20091205.0, ARG, ARGH                , Illinois            ,cf2009    
221133,86.0,87.0,20091205.0, ARG, ARGH                , UAB                 ,cf2009    
221134,87.0,979.0,20091205.0, ARG, ARGH                , Buffalo             ,cf2009    
221135,88.0,1715.0,20091205.0, ARG, ARGH                , Colorado            ,cf2009    
221136,89.0,8432.0,20091205.0, ARG, ARGH                , Virginia            ,cf2009    
221137,90.0,3484.0,20091205.0, ARG, ARGH                , Indiana             ,cf2009    
221138,91.0,5323.0,20091205.0, ARG, ARGH                , UNLV                ,cf2009    
221139,92.0,9162.0,20091205.0, ARG, ARGH                , Wyoming             ,cf2009    
221140,93.0,8325.0,20091205.0, ARG, ARGH                , Utah St             ,cf2009    
221141,94.0,3197.0,20091205.0, ARG, ARGH                , Hawaii              ,cf2009    
221142,95.0,4194.0,20091205.0, ARG, ARGH                , ULL                 ,cf2009    
221143,96.0,8367.0,20091205.0, ARG, ARGH                , Vanderbilt          ,cf2009    
221144,97.0,333.0,20091205.0, ARG, ARGH                , Arkansas St         ,cf2009    
221145,98.0,2638.0,20091205.0, ARG, ARGH                , FL Atlantic         ,cf2009    
221146,99.0,7978.0,20091205.0, ARG, ARGH                , Toledo              ,cf2009    
221147,100.0,7933.0,20091205.0, ARG, ARGH                , UTEP                ,cf2009    
221148,101.0,7002.0,20091205.0, ARG, ARGH                , San Diego St        ,cf2009    
221149,102.0,3771.0,20091205.0, ARG, ARGH                , Kent                ,cf2009    
221150,103.0,8767.0,20091205.0, ARG, ARGH                , W Michigan          ,cf2009    
221151,104.0,4474.0,20091205.0, ARG, ARGH                , Maryland            ,cf2009    
221152,105.0,1753.0,20091205.0, ARG, ARGH                , Colorado St         ,cf2009    
221153,106.0,2652.0,20091205.0, ARG, ARGH                , Florida Intl        ,cf2009    
221154,107.0,356.0,20091205.0, ARG, ARGH                , Army                ,cf2009    
221155,108.0,4636.0,20091205.0, ARG, ARGH                , Memphis             ,cf2009    
221156,109.0,66.0,20091205.0, ARG, ARGH                , Akron               ,cf2009    
221157,110.0,5584.0,20091205.0, ARG, ARGH                , North Texas         ,cf2009    
221158,111.0,8092.0,20091205.0, ARG, ARGH                , Tulane              ,cf2009    
221159,112.0,501.0,20091205.0, ARG, ARGH                , Ball St             ,cf2009    
221160,113.0,6535.0,20091205.0, ARG, ARGH                , Rice                ,cf2009    
221161,114.0,8588.0,20091205.0, ARG, ARGH                , Washington St       ,cf2009    
221162,115.0,7024.0,20091205.0, ARG, ARGH                , San Jose St         ,cf2009    
221163,116.0,4725.0,20091205.0, ARG, ARGH                , Miami OH            ,cf2009    
221164,117.0,5387.0,20091205.0, ARG, ARGH                , New Mexico St       ,cf2009    
221165,118.0,5371.0,20091205.0, ARG, ARGH                , New Mexico          ,cf2009    
221166,119.0,8761.0,20091205.0, ARG, ARGH                , WKU                 ,cf2009    
221167,120.0,2353.0,20091205.0, ARG, ARGH                , E Michigan          ,cf2009    
246194,1.0,74.0,20100107.0, ARG, ARGH                , Alabama             ,cf2009    
246195,2.0,2625.0,20100107.0, ARG, ARGH                , Florida             ,cf2009    
246196,3.0,7840.0,20100107.0, ARG, ARGH                , Texas               ,cf2009    
246197,4.0,7878.0,20100107.0, ARG, ARGH                , TCU                 ,cf2009    
246198,5.0,771.0,20100107.0, ARG, ARGH                , Boise St            ,cf2009    
246199,6.0,5850.0,20100107.0, ARG, ARGH                , Ohio St             ,cf2009    
246200,7.0,8459.0,20100107.0, ARG, ARGH                , Virginia Tech       ,cf2009    
246201,8.0,1529.0,20100107.0, ARG, ARGH                , Cincinnati          ,cf2009    
246202,9.0,6114.0,20100107.0, ARG, ARGH                , Penn St             ,cf2009    
246203,10.0,5279.0,20100107.0, ARG, ARGH                , Nebraska            ,cf2009    
246204,11.0,5961.0,20100107.0, ARG, ARGH                , Oregon              ,cf2009    
246205,12.0,3540.0,20100107.0, ARG, ARGH                , Iowa                ,cf2009    
246206,13.0,5886.0,20100107.0, ARG, ARGH                , Oklahoma            ,cf2009    
246207,14.0,4206.0,20100107.0, ARG, ARGH                , LSU                 ,cf2009    
246208,15.0,2911.0,20100107.0, ARG, ARGH                , Georgia Tech        ,cf2009    
246209,16.0,6236.0,20100107.0, ARG, ARGH                , Pittsburgh          ,cf2009    
246210,17.0,891.0,20100107.0, ARG, ARGH                , BYU                 ,cf2009    
246211,18.0,4719.0,20100107.0, ARG, ARGH                , Miami FL            ,cf2009    
246212,19.0,4920.0,20100107.0, ARG, ARGH                , Mississippi         ,cf2009    
246213,20.0,8251.0,20100107.0, ARG, ARGH                , USC                 ,cf2009    
246214,21.0,9031.0,20100107.0, ARG, ARGH                , Wisconsin           ,cf2009    
246215,22.0,316.0,20100107.0, ARG, ARGH                , Arkansas            ,cf2009    
246216,23.0,1603.0,20100107.0, ARG, ARGH                , Clemson             ,cf2009    
246217,24.0,7918.0,20100107.0, ARG, ARGH                , Texas Tech          ,cf2009    
246218,25.0,1404.0,20100107.0, ARG, ARGH                , C Michigan          ,cf2009    
246219,26.0,8315.0,20100107.0, ARG, ARGH                , Utah                ,cf2009    
246220,27.0,5912.0,20100107.0, ARG, ARGH                , Oklahoma St         ,cf2009    
246221,28.0,2881.0,20100107.0, ARG, ARGH                , Georgia             ,cf2009    
246222,29.0,7582.0,20100107.0, ARG, ARGH                , Stanford            ,cf2009    
246223,30.0,1872.0,20100107.0, ARG, ARGH                , Connecticut         ,cf2009    
246224,31.0,8716.0,20100107.0, ARG, ARGH                , West Virginia       ,cf2009    
246225,32.0,5970.0,20100107.0, ARG, ARGH                , Oregon St           ,cf2009    
246226,33.0,5492.0,20100107.0, ARG, ARGH                , North Carolina      ,cf2009    
246227,34.0,294.0,20100107.0, ARG, ARGH                , Arizona             ,cf2009    
246228,35.0,402.0,20100107.0, ARG, ARGH                , Auburn              ,cf2009    
246229,36.0,7801.0,20100107.0, ARG, ARGH                , Tennessee           ,cf2009    
246230,37.0,6696.0,20100107.0, ARG, ARGH                , Rutgers             ,cf2009    
246231,38.0,55.0,20100107.0, ARG, ARGH                , Air Force           ,cf2009    
246232,39.0,5253.0,20100107.0, ARG, ARGH                , Navy                ,cf2009    
246233,40.0,783.0,20100107.0, ARG, ARGH                , Boston College      ,cf2009    
246234,41.0,3347.0,20100107.0, ARG, ARGH                , Houston             ,cf2009    
246235,42.0,7242.0,20100107.0, ARG, ARGH                , South Carolina      ,cf2009    
246236,43.0,7278.0,20100107.0, ARG, ARGH                , South Florida       ,cf2009    
246237,44.0,1098.0,20100107.0, ARG, ARGH                , California          ,cf2009    
246238,45.0,2666.0,20100107.0, ARG, ARGH                , Florida St          ,cf2009    
246239,46.0,4948.0,20100107.0, ARG, ARGH                , Missouri            ,cf2009    
246240,47.0,3781.0,20100107.0, ARG, ARGH                , Kentucky            ,cf2009    
246241,48.0,5749.0,20100107.0, ARG, ARGH                , Notre Dame          ,cf2009    
246242,49.0,2292.0,20100107.0, ARG, ARGH                , East Carolina       ,cf2009    
246243,50.0,4936.0,20100107.0, ARG, ARGH                , Mississippi St      ,cf2009    
246244,51.0,8141.0,20100107.0, ARG, ARGH                , UCLA                ,cf2009    
246245,52.0,4785.0,20100107.0, ARG, ARGH                , MTSU                ,cf2009    
246246,53.0,8068.0,20100107.0, ARG, ARGH                , Troy                ,cf2009    
246247,54.0,8551.0,20100107.0, ARG, ARGH                , Washington          ,cf2009    
246248,55.0,4757.0,20100107.0, ARG, ARGH                , Michigan St         ,cf2009    
246249,56.0,5316.0,20100107.0, ARG, ARGH                , Nevada              ,cf2009    
246250,57.0,1380.0,20100107.0, ARG, ARGH                , UCF                 ,cf2009    
246251,58.0,2776.0,20100107.0, ARG, ARGH                , Fresno St           ,cf2009    
246252,59.0,5704.0,20100107.0, ARG, ARGH                , Northwestern        ,cf2009    
246253,60.0,7848.0,20100107.0, ARG, ARGH                , Texas A&M           ,cf2009    
246254,61.0,4858.0,20100107.0, ARG, ARGH                , Minnesota           ,cf2009    
246255,62.0,3717.0,20100107.0, ARG, ARGH                , Kansas              ,cf2009    
246256,63.0,7788.0,20100107.0, ARG, ARGH                , Temple              ,cf2009    
246257,64.0,8508.0,20100107.0, ARG, ARGH                , Wake Forest         ,cf2009    
246258,65.0,3554.0,20100107.0, ARG, ARGH                , Iowa St             ,cf2009    
246259,66.0,7365.0,20100107.0, ARG, ARGH                , Southern Miss       ,cf2009    
246260,67.0,3731.0,20100107.0, ARG, ARGH                , Kansas St           ,cf2009    
246261,68.0,304.0,20100107.0, ARG, ARGH                , Arizona St          ,cf2009    
246262,69.0,6393.0,20100107.0, ARG, ARGH                , Purdue              ,cf2009    
246263,70.0,7358.0,20100107.0, ARG, ARGH                , SMU                 ,cf2009    
246264,71.0,5825.0,20100107.0, ARG, ARGH                , Ohio                ,cf2009    
246265,72.0,5511.0,20100107.0, ARG, ARGH                , NC State            ,cf2009    
246266,73.0,4741.0,20100107.0, ARG, ARGH                , Michigan            ,cf2009    
246267,74.0,5634.0,20100107.0, ARG, ARGH                , N Illinois          ,cf2009    
246268,75.0,821.0,20100107.0, ARG, ARGH                , Bowling Green       ,cf2009    
246269,76.0,557.0,20100107.0, ARG, ARGH                , Baylor              ,cf2009    
246270,77.0,4436.0,20100107.0, ARG, ARGH                , Marshall            ,cf2009    
246271,78.0,3415.0,20100107.0, ARG, ARGH                , Idaho               ,cf2009    
246272,79.0,4218.0,20100107.0, ARG, ARGH                , Louisiana Tech      ,cf2009    
246273,80.0,2265.0,20100107.0, ARG, ARGH                , Duke                ,cf2009    
246274,81.0,9162.0,20100107.0, ARG, ARGH                , Wyoming             ,cf2009    
246275,82.0,7729.0,20100107.0, ARG, ARGH                , Syracuse            ,cf2009    
246276,83.0,4224.0,20100107.0, ARG, ARGH                , Louisville          ,cf2009    
246277,84.0,8099.0,20100107.0, ARG, ARGH                , Tulsa               ,cf2009    
246278,85.0,4200.0,20100107.0, ARG, ARGH                , ULM                 ,cf2009    
246279,86.0,87.0,20100107.0, ARG, ARGH                , UAB                 ,cf2009    
246280,87.0,3425.0,20100107.0, ARG, ARGH                , Illinois            ,cf2009    
246281,88.0,1715.0,20100107.0, ARG, ARGH                , Colorado            ,cf2009    
246282,89.0,8432.0,20100107.0, ARG, ARGH                , Virginia            ,cf2009    
246283,90.0,3484.0,20100107.0, ARG, ARGH                , Indiana             ,cf2009    
246284,91.0,5323.0,20100107.0, ARG, ARGH                , UNLV                ,cf2009    
246285,92.0,979.0,20100107.0, ARG, ARGH                , Buffalo             ,cf2009    
246286,93.0,8325.0,20100107.0, ARG, ARGH                , Utah St             ,cf2009    
246287,94.0,3197.0,20100107.0, ARG, ARGH                , Hawaii              ,cf2009    
246288,95.0,4194.0,20100107.0, ARG, ARGH                , ULL                 ,cf2009    
246289,96.0,333.0,20100107.0, ARG, ARGH                , Arkansas St         ,cf2009    
246290,97.0,2638.0,20100107.0, ARG, ARGH                , FL Atlantic         ,cf2009    
246291,98.0,8367.0,20100107.0, ARG, ARGH                , Vanderbilt          ,cf2009    
246292,99.0,7002.0,20100107.0, ARG, ARGH                , San Diego St        ,cf2009    
246293,100.0,7933.0,20100107.0, ARG, ARGH                , UTEP                ,cf2009    
246294,101.0,7978.0,20100107.0, ARG, ARGH                , Toledo              ,cf2009    
246295,102.0,4474.0,20100107.0, ARG, ARGH                , Maryland            ,cf2009    
246296,103.0,3771.0,20100107.0, ARG, ARGH                , Kent                ,cf2009    
246297,104.0,1753.0,20100107.0, ARG, ARGH                , Colorado St         ,cf2009    
246298,105.0,8767.0,20100107.0, ARG, ARGH                , W Michigan          ,cf2009    
246299,106.0,2652.0,20100107.0, ARG, ARGH                , Florida Intl        ,cf2009    
246300,107.0,356.0,20100107.0, ARG, ARGH                , Army                ,cf2009    
246301,108.0,4636.0,20100107.0, ARG, ARGH                , Memphis             ,cf2009    
246302,109.0,66.0,20100107.0, ARG, ARGH                , Akron               ,cf2009    
246303,110.0,5584.0,20100107.0, ARG, ARGH                , North Texas         ,cf2009    
246304,111.0,8092.0,20100107.0, ARG, ARGH                , Tulane              ,cf2009    
246305,112.0,6535.0,20100107.0, ARG, ARGH                , Rice                ,cf2009    
246306,113.0,501.0,20100107.0, ARG, ARGH                , Ball St             ,cf2009    
246307,114.0,8588.0,20100107.0, ARG, ARGH                , Washington St       ,cf2009    
246308,115.0,7024.0,20100107.0, ARG, ARGH                , San Jose St         ,cf2009    
246309,116.0,5371.0,20100107.0, ARG, ARGH                , New Mexico          ,cf2009    
246310,117.0,4725.0,20100107.0, ARG, ARGH                , Miami OH            ,cf2009    
246311,118.0,5387.0,20100107.0, ARG, ARGH                , New Mexico St       ,cf2009    
246312,119.0,8761.0,20100107.0, ARG, ARGH                , WKU                 ,cf2009    
246313,120.0,2353.0,20100107.0, ARG, ARGH                , E Michigan          ,cf2009    
