,    1,    8251,   20050801, ARG, ARGH                , USC                 ,cf2005    
86470,62.0,3484.0,20051022.0, ARG, ARGH                , Indiana             ,cf2005    
86471,63.0,5253.0,20051022.0, ARG, ARGH                , Navy                ,cf2005    
86472,64.0,6393.0,20051022.0, ARG, ARGH                , Purdue              ,cf2005    
86473,65.0,8588.0,20051022.0, ARG, ARGH                , Washington St       ,cf2005    
86474,66.0,8508.0,20051022.0, ARG, ARGH                , Wake Forest         ,cf2005    
86475,67.0,5511.0,20051022.0, ARG, ARGH                , NC State            ,cf2005    
86476,68.0,891.0,20051022.0, ARG, ARGH                , BYU                 ,cf2005    
86477,69.0,1404.0,20051022.0, ARG, ARGH                , C Michigan          ,cf2005    
86478,70.0,3731.0,20051022.0, ARG, ARGH                , Kansas St           ,cf2005    
86479,71.0,8367.0,20051022.0, ARG, ARGH                , Vanderbilt          ,cf2005    
86480,72.0,1380.0,20051022.0, ARG, ARGH                , UCF                 ,cf2005    
86481,73.0,316.0,20051022.0, ARG, ARGH                , Arkansas            ,cf2005    
86482,74.0,821.0,20051022.0, ARG, ARGH                , Bowling Green       ,cf2005    
86483,75.0,4920.0,20051022.0, ARG, ARGH                , Mississippi         ,cf2005    
86484,76.0,8315.0,20051022.0, ARG, ARGH                , Utah                ,cf2005    
86485,77.0,3717.0,20051022.0, ARG, ARGH                , Kansas              ,cf2005    
86486,78.0,4218.0,20051022.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
86487,79.0,5316.0,20051022.0, ARG, ARGH                , Nevada              ,cf2005    
86488,80.0,55.0,20051022.0, ARG, ARGH                , Air Force           ,cf2005    
86489,81.0,7002.0,20051022.0, ARG, ARGH                , San Diego St        ,cf2005    
86490,82.0,2292.0,20051022.0, ARG, ARGH                , East Carolina       ,cf2005    
86491,83.0,1529.0,20051022.0, ARG, ARGH                , Cincinnati          ,cf2005    
86492,84.0,87.0,20051022.0, ARG, ARGH                , UAB                 ,cf2005    
86493,85.0,8767.0,20051022.0, ARG, ARGH                , W Michigan          ,cf2005    
86494,86.0,4936.0,20051022.0, ARG, ARGH                , Mississippi St      ,cf2005    
86495,87.0,333.0,20051022.0, ARG, ARGH                , Arkansas St         ,cf2005    
86496,88.0,5825.0,20051022.0, ARG, ARGH                , Ohio                ,cf2005    
86497,89.0,4436.0,20051022.0, ARG, ARGH                , Marshall            ,cf2005    
86498,90.0,3197.0,20051022.0, ARG, ARGH                , Hawaii              ,cf2005    
86499,91.0,5912.0,20051022.0, ARG, ARGH                , Oklahoma St         ,cf2005    
86500,92.0,2353.0,20051022.0, ARG, ARGH                , E Michigan          ,cf2005    
86501,93.0,8551.0,20051022.0, ARG, ARGH                , Washington          ,cf2005    
86502,94.0,3425.0,20051022.0, ARG, ARGH                , Illinois            ,cf2005    
86503,95.0,294.0,20051022.0, ARG, ARGH                , Arizona             ,cf2005    
86504,96.0,8092.0,20051022.0, ARG, ARGH                , Tulane              ,cf2005    
86505,97.0,66.0,20051022.0, ARG, ARGH                , Akron               ,cf2005    
86506,98.0,4785.0,20051022.0, ARG, ARGH                , MTSU                ,cf2005    
86507,99.0,4200.0,20051022.0, ARG, ARGH                , ULM                 ,cf2005    
86508,100.0,7729.0,20051022.0, ARG, ARGH                , Syracuse            ,cf2005    
86509,101.0,3781.0,20051022.0, ARG, ARGH                , Kentucky            ,cf2005    
86510,102.0,7358.0,20051022.0, ARG, ARGH                , SMU                 ,cf2005    
86511,103.0,8068.0,20051022.0, ARG, ARGH                , Troy                ,cf2005    
86512,104.0,2265.0,20051022.0, ARG, ARGH                , Duke                ,cf2005    
86513,105.0,356.0,20051022.0, ARG, ARGH                , Army                ,cf2005    
86514,106.0,501.0,20051022.0, ARG, ARGH                , Ball St             ,cf2005    
86515,107.0,4194.0,20051022.0, ARG, ARGH                , ULL                 ,cf2005    
86516,108.0,5323.0,20051022.0, ARG, ARGH                , UNLV                ,cf2005    
86517,109.0,3771.0,20051022.0, ARG, ARGH                , Kent                ,cf2005    
86518,110.0,8325.0,20051022.0, ARG, ARGH                , Utah St             ,cf2005    
86519,111.0,6535.0,20051022.0, ARG, ARGH                , Rice                ,cf2005    
86520,112.0,5584.0,20051022.0, ARG, ARGH                , North Texas         ,cf2005    
86521,113.0,7024.0,20051022.0, ARG, ARGH                , San Jose St         ,cf2005    
86522,114.0,2638.0,20051022.0, ARG, ARGH                , FL Atlantic         ,cf2005    
86523,115.0,5387.0,20051022.0, ARG, ARGH                , New Mexico St       ,cf2005    
86524,116.0,2652.0,20051022.0, ARG, ARGH                , Florida Intl        ,cf2005    
86525,117.0,3415.0,20051022.0, ARG, ARGH                , Idaho               ,cf2005    
86526,118.0,7788.0,20051022.0, ARG, ARGH                , Temple              ,cf2005    
86527,119.0,979.0,20051022.0, ARG, ARGH                , Buffalo             ,cf2005    
102962,1.0,8459.0,20051029.0, ARG, ARGH                , Virginia Tech       ,cf2005    
102963,2.0,7840.0,20051029.0, ARG, ARGH                , Texas               ,cf2005    
102964,3.0,8251.0,20051029.0, ARG, ARGH                , USC                 ,cf2005    
102965,4.0,74.0,20051029.0, ARG, ARGH                , Alabama             ,cf2005    
102966,5.0,6114.0,20051029.0, ARG, ARGH                , Penn St             ,cf2005    
102967,6.0,4719.0,20051029.0, ARG, ARGH                , Miami FL            ,cf2005    
102968,7.0,5850.0,20051029.0, ARG, ARGH                , Ohio St             ,cf2005    
102969,8.0,2881.0,20051029.0, ARG, ARGH                , Georgia             ,cf2005    
102970,9.0,4206.0,20051029.0, ARG, ARGH                , LSU                 ,cf2005    
102971,10.0,9031.0,20051029.0, ARG, ARGH                , Wisconsin           ,cf2005    
102972,11.0,2666.0,20051029.0, ARG, ARGH                , Florida St          ,cf2005    
102973,12.0,4741.0,20051029.0, ARG, ARGH                , Michigan            ,cf2005    
102974,13.0,8141.0,20051029.0, ARG, ARGH                , UCLA                ,cf2005    
102975,14.0,2625.0,20051029.0, ARG, ARGH                , Florida             ,cf2005    
102976,15.0,7918.0,20051029.0, ARG, ARGH                , Texas Tech          ,cf2005    
102977,16.0,5749.0,20051029.0, ARG, ARGH                , Notre Dame          ,cf2005    
102978,17.0,402.0,20051029.0, ARG, ARGH                , Auburn              ,cf2005    
102979,18.0,1715.0,20051029.0, ARG, ARGH                , Colorado            ,cf2005    
102980,19.0,783.0,20051029.0, ARG, ARGH                , Boston College      ,cf2005    
102981,20.0,5961.0,20051029.0, ARG, ARGH                , Oregon              ,cf2005    
102982,21.0,7878.0,20051029.0, ARG, ARGH                , TCU                 ,cf2005    
102983,22.0,4858.0,20051029.0, ARG, ARGH                , Minnesota           ,cf2005    
102984,23.0,8716.0,20051029.0, ARG, ARGH                , West Virginia       ,cf2005    
102985,24.0,2776.0,20051029.0, ARG, ARGH                , Fresno St           ,cf2005    
102986,25.0,5886.0,20051029.0, ARG, ARGH                , Oklahoma            ,cf2005    
102987,26.0,4224.0,20051029.0, ARG, ARGH                , Louisville          ,cf2005    
102988,27.0,5704.0,20051029.0, ARG, ARGH                , Northwestern        ,cf2005    
102989,28.0,2911.0,20051029.0, ARG, ARGH                , Georgia Tech        ,cf2005    
102990,29.0,4757.0,20051029.0, ARG, ARGH                , Michigan St         ,cf2005    
102991,30.0,3540.0,20051029.0, ARG, ARGH                , Iowa                ,cf2005    
102992,31.0,1603.0,20051029.0, ARG, ARGH                , Clemson             ,cf2005    
102993,32.0,1098.0,20051029.0, ARG, ARGH                , California          ,cf2005    
102994,33.0,7933.0,20051029.0, ARG, ARGH                , UTEP                ,cf2005    
102995,34.0,7801.0,20051029.0, ARG, ARGH                , Tennessee           ,cf2005    
102996,35.0,304.0,20051029.0, ARG, ARGH                , Arizona St          ,cf2005    
102997,36.0,7278.0,20051029.0, ARG, ARGH                , South Florida       ,cf2005    
102998,37.0,4474.0,20051029.0, ARG, ARGH                , Maryland            ,cf2005    
102999,38.0,3554.0,20051029.0, ARG, ARGH                , Iowa St             ,cf2005    
103000,39.0,5279.0,20051029.0, ARG, ARGH                , Nebraska            ,cf2005    
103001,40.0,7242.0,20051029.0, ARG, ARGH                , South Carolina      ,cf2005    
103002,41.0,8432.0,20051029.0, ARG, ARGH                , Virginia            ,cf2005    
103003,42.0,1753.0,20051029.0, ARG, ARGH                , Colorado St         ,cf2005    
103004,43.0,7978.0,20051029.0, ARG, ARGH                , Toledo              ,cf2005    
103005,44.0,6696.0,20051029.0, ARG, ARGH                , Rutgers             ,cf2005    
103006,45.0,4948.0,20051029.0, ARG, ARGH                , Missouri            ,cf2005    
103007,46.0,7848.0,20051029.0, ARG, ARGH                , Texas A&M           ,cf2005    
103008,47.0,7365.0,20051029.0, ARG, ARGH                , Southern Miss       ,cf2005    
103009,48.0,771.0,20051029.0, ARG, ARGH                , Boise St            ,cf2005    
103010,49.0,8099.0,20051029.0, ARG, ARGH                , Tulsa               ,cf2005    
103011,50.0,4725.0,20051029.0, ARG, ARGH                , Miami OH            ,cf2005    
103012,51.0,5511.0,20051029.0, ARG, ARGH                , NC State            ,cf2005    
103013,52.0,8508.0,20051029.0, ARG, ARGH                , Wake Forest         ,cf2005    
103014,53.0,5492.0,20051029.0, ARG, ARGH                , North Carolina      ,cf2005    
103015,54.0,6236.0,20051029.0, ARG, ARGH                , Pittsburgh          ,cf2005    
103016,55.0,1872.0,20051029.0, ARG, ARGH                , Connecticut         ,cf2005    
103017,56.0,1404.0,20051029.0, ARG, ARGH                , C Michigan          ,cf2005    
103018,57.0,5371.0,20051029.0, ARG, ARGH                , New Mexico          ,cf2005    
103019,58.0,7582.0,20051029.0, ARG, ARGH                , Stanford            ,cf2005    
103020,59.0,9162.0,20051029.0, ARG, ARGH                , Wyoming             ,cf2005    
103021,60.0,891.0,20051029.0, ARG, ARGH                , BYU                 ,cf2005    
103022,61.0,3347.0,20051029.0, ARG, ARGH                , Houston             ,cf2005    
103023,62.0,1380.0,20051029.0, ARG, ARGH                , UCF                 ,cf2005    
103024,63.0,557.0,20051029.0, ARG, ARGH                , Baylor              ,cf2005    
103025,64.0,4636.0,20051029.0, ARG, ARGH                , Memphis             ,cf2005    
103026,65.0,6393.0,20051029.0, ARG, ARGH                , Purdue              ,cf2005    
103027,66.0,3717.0,20051029.0, ARG, ARGH                , Kansas              ,cf2005    
103028,67.0,3484.0,20051029.0, ARG, ARGH                , Indiana             ,cf2005    
103029,68.0,5970.0,20051029.0, ARG, ARGH                , Oregon St           ,cf2005    
103030,69.0,3731.0,20051029.0, ARG, ARGH                , Kansas St           ,cf2005    
103031,70.0,5634.0,20051029.0, ARG, ARGH                , N Illinois          ,cf2005    
103032,71.0,8588.0,20051029.0, ARG, ARGH                , Washington St       ,cf2005    
103033,72.0,8367.0,20051029.0, ARG, ARGH                , Vanderbilt          ,cf2005    
103034,73.0,316.0,20051029.0, ARG, ARGH                , Arkansas            ,cf2005    
103035,74.0,5253.0,20051029.0, ARG, ARGH                , Navy                ,cf2005    
103036,75.0,8315.0,20051029.0, ARG, ARGH                , Utah                ,cf2005    
103037,76.0,4218.0,20051029.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
103038,77.0,821.0,20051029.0, ARG, ARGH                , Bowling Green       ,cf2005    
103039,78.0,1529.0,20051029.0, ARG, ARGH                , Cincinnati          ,cf2005    
103040,79.0,4920.0,20051029.0, ARG, ARGH                , Mississippi         ,cf2005    
103041,80.0,7002.0,20051029.0, ARG, ARGH                , San Diego St        ,cf2005    
103042,81.0,8767.0,20051029.0, ARG, ARGH                , W Michigan          ,cf2005    
103043,82.0,4436.0,20051029.0, ARG, ARGH                , Marshall            ,cf2005    
103044,83.0,5825.0,20051029.0, ARG, ARGH                , Ohio                ,cf2005    
103045,84.0,55.0,20051029.0, ARG, ARGH                , Air Force           ,cf2005    
103046,85.0,5316.0,20051029.0, ARG, ARGH                , Nevada              ,cf2005    
103047,86.0,294.0,20051029.0, ARG, ARGH                , Arizona             ,cf2005    
103048,87.0,87.0,20051029.0, ARG, ARGH                , UAB                 ,cf2005    
103049,88.0,333.0,20051029.0, ARG, ARGH                , Arkansas St         ,cf2005    
103050,89.0,2292.0,20051029.0, ARG, ARGH                , East Carolina       ,cf2005    
103051,90.0,5912.0,20051029.0, ARG, ARGH                , Oklahoma St         ,cf2005    
103052,91.0,66.0,20051029.0, ARG, ARGH                , Akron               ,cf2005    
103053,92.0,3197.0,20051029.0, ARG, ARGH                , Hawaii              ,cf2005    
103054,93.0,2353.0,20051029.0, ARG, ARGH                , E Michigan          ,cf2005    
103055,94.0,3425.0,20051029.0, ARG, ARGH                , Illinois            ,cf2005    
103056,95.0,4936.0,20051029.0, ARG, ARGH                , Mississippi St      ,cf2005    
103057,96.0,3781.0,20051029.0, ARG, ARGH                , Kentucky            ,cf2005    
103058,97.0,8551.0,20051029.0, ARG, ARGH                , Washington          ,cf2005    
103059,98.0,501.0,20051029.0, ARG, ARGH                , Ball St             ,cf2005    
103060,99.0,4785.0,20051029.0, ARG, ARGH                , MTSU                ,cf2005    
103061,100.0,4200.0,20051029.0, ARG, ARGH                , ULM                 ,cf2005    
103062,101.0,8092.0,20051029.0, ARG, ARGH                , Tulane              ,cf2005    
103063,102.0,7358.0,20051029.0, ARG, ARGH                , SMU                 ,cf2005    
103064,103.0,7729.0,20051029.0, ARG, ARGH                , Syracuse            ,cf2005    
103065,104.0,4194.0,20051029.0, ARG, ARGH                , ULL                 ,cf2005    
103066,105.0,356.0,20051029.0, ARG, ARGH                , Army                ,cf2005    
103067,106.0,8325.0,20051029.0, ARG, ARGH                , Utah St             ,cf2005    
103068,107.0,5323.0,20051029.0, ARG, ARGH                , UNLV                ,cf2005    
103069,108.0,8068.0,20051029.0, ARG, ARGH                , Troy                ,cf2005    
103070,109.0,2265.0,20051029.0, ARG, ARGH                , Duke                ,cf2005    
103071,110.0,3771.0,20051029.0, ARG, ARGH                , Kent                ,cf2005    
103072,111.0,6535.0,20051029.0, ARG, ARGH                , Rice                ,cf2005    
103073,112.0,5584.0,20051029.0, ARG, ARGH                , North Texas         ,cf2005    
103074,113.0,3415.0,20051029.0, ARG, ARGH                , Idaho               ,cf2005    
103075,114.0,7024.0,20051029.0, ARG, ARGH                , San Jose St         ,cf2005    
103076,115.0,2638.0,20051029.0, ARG, ARGH                , FL Atlantic         ,cf2005    
103077,116.0,2652.0,20051029.0, ARG, ARGH                , Florida Intl        ,cf2005    
103078,117.0,5387.0,20051029.0, ARG, ARGH                , New Mexico St       ,cf2005    
103079,118.0,7788.0,20051029.0, ARG, ARGH                , Temple              ,cf2005    
103080,119.0,979.0,20051029.0, ARG, ARGH                , Buffalo             ,cf2005    
119514,1.0,7840.0,20051105.0, ARG, ARGH                , Texas               ,cf2005    
119515,2.0,8251.0,20051105.0, ARG, ARGH                , USC                 ,cf2005    
119516,3.0,8459.0,20051105.0, ARG, ARGH                , Virginia Tech       ,cf2005    
119517,4.0,6114.0,20051105.0, ARG, ARGH                , Penn St             ,cf2005    
119518,5.0,4719.0,20051105.0, ARG, ARGH                , Miami FL            ,cf2005    
119519,6.0,74.0,20051105.0, ARG, ARGH                , Alabama             ,cf2005    
119520,7.0,5850.0,20051105.0, ARG, ARGH                , Ohio St             ,cf2005    
119521,8.0,2881.0,20051105.0, ARG, ARGH                , Georgia             ,cf2005    
119522,9.0,4206.0,20051105.0, ARG, ARGH                , LSU                 ,cf2005    
119523,10.0,4741.0,20051105.0, ARG, ARGH                , Michigan            ,cf2005    
119524,11.0,7918.0,20051105.0, ARG, ARGH                , Texas Tech          ,cf2005    
119525,12.0,9031.0,20051105.0, ARG, ARGH                , Wisconsin           ,cf2005    
119526,13.0,1715.0,20051105.0, ARG, ARGH                , Colorado            ,cf2005    
119527,14.0,5749.0,20051105.0, ARG, ARGH                , Notre Dame          ,cf2005    
119528,15.0,7878.0,20051105.0, ARG, ARGH                , TCU                 ,cf2005    
119529,16.0,5961.0,20051105.0, ARG, ARGH                , Oregon              ,cf2005    
119530,17.0,402.0,20051105.0, ARG, ARGH                , Auburn              ,cf2005    
119531,18.0,2625.0,20051105.0, ARG, ARGH                , Florida             ,cf2005    
119532,19.0,2666.0,20051105.0, ARG, ARGH                , Florida St          ,cf2005    
119533,20.0,8716.0,20051105.0, ARG, ARGH                , West Virginia       ,cf2005    
119534,21.0,4858.0,20051105.0, ARG, ARGH                , Minnesota           ,cf2005    
119535,22.0,783.0,20051105.0, ARG, ARGH                , Boston College      ,cf2005    
119536,23.0,4224.0,20051105.0, ARG, ARGH                , Louisville          ,cf2005    
119537,24.0,2911.0,20051105.0, ARG, ARGH                , Georgia Tech        ,cf2005    
119538,25.0,5704.0,20051105.0, ARG, ARGH                , Northwestern        ,cf2005    
119539,26.0,8141.0,20051105.0, ARG, ARGH                , UCLA                ,cf2005    
119540,27.0,2776.0,20051105.0, ARG, ARGH                , Fresno St           ,cf2005    
119541,28.0,7278.0,20051105.0, ARG, ARGH                , South Florida       ,cf2005    
119542,29.0,5886.0,20051105.0, ARG, ARGH                , Oklahoma            ,cf2005    
119543,30.0,1603.0,20051105.0, ARG, ARGH                , Clemson             ,cf2005    
119544,31.0,3540.0,20051105.0, ARG, ARGH                , Iowa                ,cf2005    
119545,32.0,4757.0,20051105.0, ARG, ARGH                , Michigan St         ,cf2005    
119546,33.0,304.0,20051105.0, ARG, ARGH                , Arizona St          ,cf2005    
119547,34.0,8432.0,20051105.0, ARG, ARGH                , Virginia            ,cf2005    
119548,35.0,7933.0,20051105.0, ARG, ARGH                , UTEP                ,cf2005    
119549,36.0,7242.0,20051105.0, ARG, ARGH                , South Carolina      ,cf2005    
119550,37.0,3554.0,20051105.0, ARG, ARGH                , Iowa St             ,cf2005    
119551,38.0,4474.0,20051105.0, ARG, ARGH                , Maryland            ,cf2005    
119552,39.0,1098.0,20051105.0, ARG, ARGH                , California          ,cf2005    
119553,40.0,7978.0,20051105.0, ARG, ARGH                , Toledo              ,cf2005    
119554,41.0,5492.0,20051105.0, ARG, ARGH                , North Carolina      ,cf2005    
119555,42.0,5511.0,20051105.0, ARG, ARGH                , NC State            ,cf2005    
119556,43.0,7801.0,20051105.0, ARG, ARGH                , Tennessee           ,cf2005    
119557,44.0,771.0,20051105.0, ARG, ARGH                , Boise St            ,cf2005    
119558,45.0,7365.0,20051105.0, ARG, ARGH                , Southern Miss       ,cf2005    
119559,46.0,1753.0,20051105.0, ARG, ARGH                , Colorado St         ,cf2005    
119560,47.0,4725.0,20051105.0, ARG, ARGH                , Miami OH            ,cf2005    
119561,48.0,6393.0,20051105.0, ARG, ARGH                , Purdue              ,cf2005    
119562,49.0,4948.0,20051105.0, ARG, ARGH                , Missouri            ,cf2005    
119563,50.0,3717.0,20051105.0, ARG, ARGH                , Kansas              ,cf2005    
119564,51.0,6696.0,20051105.0, ARG, ARGH                , Rutgers             ,cf2005    
119565,52.0,5279.0,20051105.0, ARG, ARGH                , Nebraska            ,cf2005    
119566,53.0,7848.0,20051105.0, ARG, ARGH                , Texas A&M           ,cf2005    
119567,54.0,891.0,20051105.0, ARG, ARGH                , BYU                 ,cf2005    
119568,55.0,1380.0,20051105.0, ARG, ARGH                , UCF                 ,cf2005    
119569,56.0,8099.0,20051105.0, ARG, ARGH                , Tulsa               ,cf2005    
119570,57.0,7582.0,20051105.0, ARG, ARGH                , Stanford            ,cf2005    
119571,58.0,5634.0,20051105.0, ARG, ARGH                , N Illinois          ,cf2005    
119572,59.0,8508.0,20051105.0, ARG, ARGH                , Wake Forest         ,cf2005    
119573,60.0,5970.0,20051105.0, ARG, ARGH                , Oregon St           ,cf2005    
119574,61.0,5371.0,20051105.0, ARG, ARGH                , New Mexico          ,cf2005    
119575,62.0,1872.0,20051105.0, ARG, ARGH                , Connecticut         ,cf2005    
119576,63.0,8315.0,20051105.0, ARG, ARGH                , Utah                ,cf2005    
119577,64.0,1404.0,20051105.0, ARG, ARGH                , C Michigan          ,cf2005    
119578,65.0,6236.0,20051105.0, ARG, ARGH                , Pittsburgh          ,cf2005    
119579,66.0,3347.0,20051105.0, ARG, ARGH                , Houston             ,cf2005    
119580,67.0,8367.0,20051105.0, ARG, ARGH                , Vanderbilt          ,cf2005    
119581,68.0,294.0,20051105.0, ARG, ARGH                , Arizona             ,cf2005    
119582,69.0,5253.0,20051105.0, ARG, ARGH                , Navy                ,cf2005    
119583,70.0,3484.0,20051105.0, ARG, ARGH                , Indiana             ,cf2005    
119584,71.0,3731.0,20051105.0, ARG, ARGH                , Kansas St           ,cf2005    
119585,72.0,8588.0,20051105.0, ARG, ARGH                , Washington St       ,cf2005    
119586,73.0,9162.0,20051105.0, ARG, ARGH                , Wyoming             ,cf2005    
119587,74.0,557.0,20051105.0, ARG, ARGH                , Baylor              ,cf2005    
119588,75.0,4636.0,20051105.0, ARG, ARGH                , Memphis             ,cf2005    
119589,76.0,4218.0,20051105.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
119590,77.0,821.0,20051105.0, ARG, ARGH                , Bowling Green       ,cf2005    
119591,78.0,316.0,20051105.0, ARG, ARGH                , Arkansas            ,cf2005    
119592,79.0,8767.0,20051105.0, ARG, ARGH                , W Michigan          ,cf2005    
119593,80.0,1529.0,20051105.0, ARG, ARGH                , Cincinnati          ,cf2005    
119594,81.0,87.0,20051105.0, ARG, ARGH                , UAB                 ,cf2005    
119595,82.0,4920.0,20051105.0, ARG, ARGH                , Mississippi         ,cf2005    
119596,83.0,5316.0,20051105.0, ARG, ARGH                , Nevada              ,cf2005    
119597,84.0,7002.0,20051105.0, ARG, ARGH                , San Diego St        ,cf2005    
119598,85.0,4436.0,20051105.0, ARG, ARGH                , Marshall            ,cf2005    
119599,86.0,4785.0,20051105.0, ARG, ARGH                , MTSU                ,cf2005    
119600,87.0,5825.0,20051105.0, ARG, ARGH                , Ohio                ,cf2005    
119601,88.0,2292.0,20051105.0, ARG, ARGH                , East Carolina       ,cf2005    
119602,89.0,66.0,20051105.0, ARG, ARGH                , Akron               ,cf2005    
119603,90.0,5912.0,20051105.0, ARG, ARGH                , Oklahoma St         ,cf2005    
119604,91.0,55.0,20051105.0, ARG, ARGH                , Air Force           ,cf2005    
119605,92.0,2353.0,20051105.0, ARG, ARGH                , E Michigan          ,cf2005    
119606,93.0,501.0,20051105.0, ARG, ARGH                , Ball St             ,cf2005    
119607,94.0,3425.0,20051105.0, ARG, ARGH                , Illinois            ,cf2005    
119608,95.0,3197.0,20051105.0, ARG, ARGH                , Hawaii              ,cf2005    
119609,96.0,333.0,20051105.0, ARG, ARGH                , Arkansas St         ,cf2005    
119610,97.0,3781.0,20051105.0, ARG, ARGH                , Kentucky            ,cf2005    
119611,98.0,4936.0,20051105.0, ARG, ARGH                , Mississippi St      ,cf2005    
119612,99.0,356.0,20051105.0, ARG, ARGH                , Army                ,cf2005    
119613,100.0,7358.0,20051105.0, ARG, ARGH                , SMU                 ,cf2005    
119614,101.0,8551.0,20051105.0, ARG, ARGH                , Washington          ,cf2005    
119615,102.0,4194.0,20051105.0, ARG, ARGH                , ULL                 ,cf2005    
119616,103.0,7729.0,20051105.0, ARG, ARGH                , Syracuse            ,cf2005    
119617,104.0,8092.0,20051105.0, ARG, ARGH                , Tulane              ,cf2005    
119618,105.0,8068.0,20051105.0, ARG, ARGH                , Troy                ,cf2005    
119619,106.0,4200.0,20051105.0, ARG, ARGH                , ULM                 ,cf2005    
119620,107.0,8325.0,20051105.0, ARG, ARGH                , Utah St             ,cf2005    
119621,108.0,2265.0,20051105.0, ARG, ARGH                , Duke                ,cf2005    
119622,109.0,5323.0,20051105.0, ARG, ARGH                , UNLV                ,cf2005    
119623,110.0,2652.0,20051105.0, ARG, ARGH                , Florida Intl        ,cf2005    
119624,111.0,3771.0,20051105.0, ARG, ARGH                , Kent                ,cf2005    
119625,112.0,3415.0,20051105.0, ARG, ARGH                , Idaho               ,cf2005    
119626,113.0,5584.0,20051105.0, ARG, ARGH                , North Texas         ,cf2005    
119627,114.0,7024.0,20051105.0, ARG, ARGH                , San Jose St         ,cf2005    
119628,115.0,6535.0,20051105.0, ARG, ARGH                , Rice                ,cf2005    
119629,116.0,2638.0,20051105.0, ARG, ARGH                , FL Atlantic         ,cf2005    
119630,117.0,5387.0,20051105.0, ARG, ARGH                , New Mexico St       ,cf2005    
119631,118.0,7788.0,20051105.0, ARG, ARGH                , Temple              ,cf2005    
119632,119.0,979.0,20051105.0, ARG, ARGH                , Buffalo             ,cf2005    
140854,1.0,7840.0,20051113.0, ARG, ARGH                , Texas               ,cf2005    
140855,2.0,8251.0,20051113.0, ARG, ARGH                , USC                 ,cf2005    
140856,3.0,4719.0,20051113.0, ARG, ARGH                , Miami FL            ,cf2005    
140857,4.0,8459.0,20051113.0, ARG, ARGH                , Virginia Tech       ,cf2005    
140858,5.0,6114.0,20051113.0, ARG, ARGH                , Penn St             ,cf2005    
140859,6.0,5850.0,20051113.0, ARG, ARGH                , Ohio St             ,cf2005    
140860,7.0,74.0,20051113.0, ARG, ARGH                , Alabama             ,cf2005    
140861,8.0,4206.0,20051113.0, ARG, ARGH                , LSU                 ,cf2005    
140862,9.0,4741.0,20051113.0, ARG, ARGH                , Michigan            ,cf2005    
140863,10.0,5749.0,20051113.0, ARG, ARGH                , Notre Dame          ,cf2005    
140864,11.0,402.0,20051113.0, ARG, ARGH                , Auburn              ,cf2005    
140865,12.0,7878.0,20051113.0, ARG, ARGH                , TCU                 ,cf2005    
140866,13.0,8716.0,20051113.0, ARG, ARGH                , West Virginia       ,cf2005    
140867,14.0,5961.0,20051113.0, ARG, ARGH                , Oregon              ,cf2005    
140868,15.0,2881.0,20051113.0, ARG, ARGH                , Georgia             ,cf2005    
140869,16.0,4858.0,20051113.0, ARG, ARGH                , Minnesota           ,cf2005    
140870,17.0,783.0,20051113.0, ARG, ARGH                , Boston College      ,cf2005    
140871,18.0,4224.0,20051113.0, ARG, ARGH                , Louisville          ,cf2005    
140872,19.0,9031.0,20051113.0, ARG, ARGH                , Wisconsin           ,cf2005    
140873,20.0,1715.0,20051113.0, ARG, ARGH                , Colorado            ,cf2005    
140874,21.0,2776.0,20051113.0, ARG, ARGH                , Fresno St           ,cf2005    
140875,22.0,8141.0,20051113.0, ARG, ARGH                , UCLA                ,cf2005    
140876,23.0,7918.0,20051113.0, ARG, ARGH                , Texas Tech          ,cf2005    
140877,24.0,2625.0,20051113.0, ARG, ARGH                , Florida             ,cf2005    
140878,25.0,2666.0,20051113.0, ARG, ARGH                , Florida St          ,cf2005    
140879,26.0,7278.0,20051113.0, ARG, ARGH                , South Florida       ,cf2005    
140880,27.0,3540.0,20051113.0, ARG, ARGH                , Iowa                ,cf2005    
140881,28.0,1603.0,20051113.0, ARG, ARGH                , Clemson             ,cf2005    
140882,29.0,5704.0,20051113.0, ARG, ARGH                , Northwestern        ,cf2005    
140883,30.0,5886.0,20051113.0, ARG, ARGH                , Oklahoma            ,cf2005    
140884,31.0,2911.0,20051113.0, ARG, ARGH                , Georgia Tech        ,cf2005    
140885,32.0,3554.0,20051113.0, ARG, ARGH                , Iowa St             ,cf2005    
140886,33.0,8432.0,20051113.0, ARG, ARGH                , Virginia            ,cf2005    
140887,34.0,7242.0,20051113.0, ARG, ARGH                , South Carolina      ,cf2005    
140888,35.0,7933.0,20051113.0, ARG, ARGH                , UTEP                ,cf2005    
140889,36.0,4474.0,20051113.0, ARG, ARGH                , Maryland            ,cf2005    
140890,37.0,304.0,20051113.0, ARG, ARGH                , Arizona St          ,cf2005    
140891,38.0,4757.0,20051113.0, ARG, ARGH                , Michigan St         ,cf2005    
140892,39.0,7978.0,20051113.0, ARG, ARGH                , Toledo              ,cf2005    
140893,40.0,1098.0,20051113.0, ARG, ARGH                , California          ,cf2005    
140894,41.0,7801.0,20051113.0, ARG, ARGH                , Tennessee           ,cf2005    
