,Game Code,Winning Team Code,Losing Team Code,Winning Team Points,Losing Team Points,Winning Team Seed,Losing Team Seed,Upset Factor
290,489019320120915.0,193.0,489.0,54.0,17.0,,,
291,404019320120922.0,193.0,404.0,38.0,14.0,,,
292,193074920120929.0,193.0,749.0,34.0,27.0,,,
293,746019320121006.0,193.0,746.0,42.0,17.0,,,
294,193074220121013.0,742.0,193.0,41.0,20.0,,,
295,457019320121020.0,193.0,457.0,33.0,30.0,,,
296,193023420121027.0,234.0,193.0,48.0,7.0,,,
297,193025520121117.0,255.0,193.0,42.0,24.0,,,
298,415019320121124.0,415.0,193.0,52.0,45.0,,,
299,27019620120901.0,196.0,27.0,35.0,13.0,,,
300,196064820120908.0,648.0,196.0,48.0,10.0,,,
301,196066420120915.0,196.0,664.0,24.0,14.0,,,
302,196045720120922.0,457.0,196.0,27.0,6.0,,,
303,704019620120929.0,196.0,704.0,28.0,18.0,,,
304,404019620121013.0,196.0,404.0,41.0,7.0,,,
305,726019620121027.0,726.0,196.0,56.0,28.0,,,
306,288019620121103.0,196.0,288.0,48.0,28.0,,,
307,196071820121117.0,196.0,718.0,28.0,23.0,,,
308,388019620121123.0,196.0,388.0,65.0,59.0,,,
309,196067120121222.0,671.0,196.0,43.0,34.0,,,
310,299020420120908.0,299.0,204.0,31.0,14.0,,,
311,204055920120915.0,559.0,204.0,54.0,16.0,,,
312,204041620120922.0,416.0,204.0,23.0,7.0,,,
313,331020420121006.0,331.0,204.0,41.0,14.0,,,
314,709020420121013.0,709.0,204.0,52.0,47.0,,,
315,725020420121020.0,204.0,725.0,48.0,38.0,,,
316,204051920121101.0,519.0,204.0,45.0,14.0,,,
317,204077420121117.0,204.0,774.0,29.0,23.0,,,
318,503020420121123.0,503.0,204.0,49.0,7.0,,,
319,748022920120831.0,229.0,748.0,7.0,3.0,,,
320,229041920120908.0,419.0,229.0,31.0,17.0,,,
321,229025720120915.0,257.0,229.0,56.0,20.0,,,
322,497022920120929.0,497.0,229.0,20.0,14.0,,,
323,229049820121013.0,498.0,229.0,35.0,14.0,,,
324,229064620121020.0,646.0,229.0,37.0,34.0,,,
325,716022920121027.0,229.0,716.0,34.0,27.0,,,
326,229072620121103.0,726.0,229.0,24.0,17.0,,,
327,229077220121110.0,229.0,772.0,37.0,28.0,,,
328,231022920121116.0,231.0,229.0,34.0,24.0,,,
329,671022920121201.0,671.0,229.0,35.0,21.0,,,
330,367023120120922.0,367.0,231.0,28.0,21.0,,,
331,231067120120929.0,671.0,231.0,48.0,20.0,,,
332,419023120121013.0,419.0,231.0,34.0,30.0,,,
333,231071620121020.0,716.0,231.0,38.0,37.0,,,
334,772023120121027.0,772.0,231.0,14.0,6.0,,,
335,231064620121103.0,231.0,646.0,28.0,20.0,,,
336,498023120121124.0,498.0,231.0,23.0,17.0,,,
337,454023420120901.0,234.0,454.0,69.0,3.0,,,
338,632023420120908.0,234.0,632.0,55.0,0.0,,,
339,749023420120915.0,234.0,749.0,52.0,0.0,,,
340,234065120120929.0,234.0,651.0,30.0,17.0,,,
341,234049020121006.0,490.0,234.0,17.0,16.0,,,
342,234041520121020.0,234.0,415.0,33.0,20.0,,,
343,234074220121108.0,234.0,742.0,28.0,22.0,,,
344,234039220121117.0,234.0,392.0,41.0,14.0,,,
345,235023420121124.0,235.0,234.0,37.0,26.0,,,
346,234025520121201.0,234.0,255.0,21.0,15.0,,,
347,503023420130101.0,234.0,503.0,31.0,10.0,,,
348,235069720120908.0,235.0,697.0,20.0,17.0,,,
349,235069420120915.0,235.0,694.0,37.0,20.0,,,
350,334023520120922.0,235.0,334.0,38.0,0.0,,,
351,365023520121006.0,235.0,365.0,14.0,6.0,,,
352,235073620121013.0,235.0,736.0,31.0,17.0,,,
353,648023520121020.0,235.0,648.0,44.0,11.0,,,
354,235025720121027.0,257.0,235.0,17.0,9.0,,,
355,434023520121103.0,235.0,434.0,14.0,7.0,,,
356,671023520121110.0,235.0,671.0,27.0,20.0,,,
357,315023520121117.0,235.0,315.0,23.0,0.0,,,
358,367023520130102.0,367.0,235.0,33.0,23.0,,,
359,255074220120903.0,742.0,255.0,20.0,17.0,,,
360,1320025520120908.0,255.0,1320.0,59.0,3.0,,,
361,746025520120915.0,255.0,746.0,56.0,20.0,,,
362,415025520120922.0,415.0,255.0,42.0,36.0,,,
