,    1,    5850,   20080801, ARG, ARGH                , Ohio St             ,cf2008    
110143,51.0,8767.0,20081026.0, ARG, ARGH                , W Michigan          ,cf2008    
110144,52.0,8432.0,20081026.0, ARG, ARGH                , Virginia            ,cf2008    
110145,53.0,3717.0,20081026.0, ARG, ARGH                , Kansas              ,cf2008    
110146,54.0,9031.0,20081026.0, ARG, ARGH                , Wisconsin           ,cf2008    
110147,55.0,5253.0,20081026.0, ARG, ARGH                , Navy                ,cf2008    
110148,56.0,2265.0,20081026.0, ARG, ARGH                , Duke                ,cf2008    
110149,57.0,1603.0,20081026.0, ARG, ARGH                , Clemson             ,cf2008    
110150,58.0,1404.0,20081026.0, ARG, ARGH                , C Michigan          ,cf2008    
110151,59.0,7801.0,20081026.0, ARG, ARGH                , Tennessee           ,cf2008    
110152,60.0,3347.0,20081026.0, ARG, ARGH                , Houston             ,cf2008    
110153,61.0,2292.0,20081026.0, ARG, ARGH                , East Carolina       ,cf2008    
110154,62.0,7582.0,20081026.0, ARG, ARGH                , Stanford            ,cf2008    
110155,63.0,6535.0,20081026.0, ARG, ARGH                , Rice                ,cf2008    
110156,64.0,402.0,20081026.0, ARG, ARGH                , Auburn              ,cf2008    
110157,65.0,2776.0,20081026.0, ARG, ARGH                , Fresno St           ,cf2008    
110158,66.0,3731.0,20081026.0, ARG, ARGH                , Kansas St           ,cf2008    
110159,67.0,6696.0,20081026.0, ARG, ARGH                , Rutgers             ,cf2008    
110160,68.0,7024.0,20081026.0, ARG, ARGH                , San Jose St         ,cf2008    
110161,69.0,1715.0,20081026.0, ARG, ARGH                , Colorado            ,cf2008    
110162,70.0,5371.0,20081026.0, ARG, ARGH                , New Mexico          ,cf2008    
110163,71.0,557.0,20081026.0, ARG, ARGH                , Baylor              ,cf2008    
110164,72.0,979.0,20081026.0, ARG, ARGH                , Buffalo             ,cf2008    
110165,73.0,6393.0,20081026.0, ARG, ARGH                , Purdue              ,cf2008    
110166,74.0,3197.0,20081026.0, ARG, ARGH                , Hawaii              ,cf2008    
110167,75.0,333.0,20081026.0, ARG, ARGH                , Arkansas St         ,cf2008    
110168,76.0,5316.0,20081026.0, ARG, ARGH                , Nevada              ,cf2008    
110169,77.0,304.0,20081026.0, ARG, ARGH                , Arizona St          ,cf2008    
110170,78.0,66.0,20081026.0, ARG, ARGH                , Akron               ,cf2008    
110171,79.0,7788.0,20081026.0, ARG, ARGH                , Temple              ,cf2008    
110172,80.0,821.0,20081026.0, ARG, ARGH                , Bowling Green       ,cf2008    
110173,81.0,316.0,20081026.0, ARG, ARGH                , Arkansas            ,cf2008    
110174,82.0,8141.0,20081026.0, ARG, ARGH                , UCLA                ,cf2008    
110175,83.0,4194.0,20081026.0, ARG, ARGH                , ULL                 ,cf2008    
110176,84.0,3484.0,20081026.0, ARG, ARGH                , Indiana             ,cf2008    
110177,85.0,7848.0,20081026.0, ARG, ARGH                , Texas A&M           ,cf2008    
110178,86.0,1753.0,20081026.0, ARG, ARGH                , Colorado St         ,cf2008    
110179,87.0,2652.0,20081026.0, ARG, ARGH                , Florida Intl        ,cf2008    
110180,88.0,7933.0,20081026.0, ARG, ARGH                , UTEP                ,cf2008    
110181,89.0,4636.0,20081026.0, ARG, ARGH                , Memphis             ,cf2008    
110182,90.0,5323.0,20081026.0, ARG, ARGH                , UNLV                ,cf2008    
110183,91.0,2638.0,20081026.0, ARG, ARGH                , FL Atlantic         ,cf2008    
110184,92.0,4741.0,20081026.0, ARG, ARGH                , Michigan            ,cf2008    
110185,93.0,4936.0,20081026.0, ARG, ARGH                , Mississippi St      ,cf2008    
110186,94.0,7365.0,20081026.0, ARG, ARGH                , Southern Miss       ,cf2008    
110187,95.0,5825.0,20081026.0, ARG, ARGH                , Ohio                ,cf2008    
110188,96.0,5387.0,20081026.0, ARG, ARGH                , New Mexico St       ,cf2008    
110189,97.0,5511.0,20081026.0, ARG, ARGH                , NC State            ,cf2008    
110190,98.0,4436.0,20081026.0, ARG, ARGH                , Marshall            ,cf2008    
110191,99.0,4218.0,20081026.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
110192,100.0,4785.0,20081026.0, ARG, ARGH                , MTSU                ,cf2008    
110193,101.0,8761.0,20081026.0, ARG, ARGH                , WKU                 ,cf2008    
110194,102.0,7978.0,20081026.0, ARG, ARGH                , Toledo              ,cf2008    
110195,103.0,3554.0,20081026.0, ARG, ARGH                , Iowa St             ,cf2008    
110196,104.0,1380.0,20081026.0, ARG, ARGH                , UCF                 ,cf2008    
110197,105.0,87.0,20081026.0, ARG, ARGH                , UAB                 ,cf2008    
110198,106.0,3771.0,20081026.0, ARG, ARGH                , Kent                ,cf2008    
110199,107.0,8092.0,20081026.0, ARG, ARGH                , Tulane              ,cf2008    
110200,108.0,7729.0,20081026.0, ARG, ARGH                , Syracuse            ,cf2008    
110201,109.0,2353.0,20081026.0, ARG, ARGH                , E Michigan          ,cf2008    
110202,110.0,356.0,20081026.0, ARG, ARGH                , Army                ,cf2008    
110203,111.0,8551.0,20081026.0, ARG, ARGH                , Washington          ,cf2008    
110204,112.0,4725.0,20081026.0, ARG, ARGH                , Miami OH            ,cf2008    
110205,113.0,4200.0,20081026.0, ARG, ARGH                , ULM                 ,cf2008    
110206,114.0,8588.0,20081026.0, ARG, ARGH                , Washington St       ,cf2008    
110207,115.0,9162.0,20081026.0, ARG, ARGH                , Wyoming             ,cf2008    
110208,116.0,7358.0,20081026.0, ARG, ARGH                , SMU                 ,cf2008    
110209,117.0,8325.0,20081026.0, ARG, ARGH                , Utah St             ,cf2008    
110210,118.0,7002.0,20081026.0, ARG, ARGH                , San Diego St        ,cf2008    
110211,119.0,3415.0,20081026.0, ARG, ARGH                , Idaho               ,cf2008    
110212,120.0,5584.0,20081026.0, ARG, ARGH                , North Texas         ,cf2008    
126866,1.0,6114.0,20081102.0, ARG, ARGH                , Penn St             ,cf2008    
126867,2.0,74.0,20081102.0, ARG, ARGH                , Alabama             ,cf2008    
126868,3.0,2625.0,20081102.0, ARG, ARGH                , Florida             ,cf2008    
126869,4.0,8251.0,20081102.0, ARG, ARGH                , USC                 ,cf2008    
126870,5.0,7840.0,20081102.0, ARG, ARGH                , Texas               ,cf2008    
126871,6.0,771.0,20081102.0, ARG, ARGH                , Boise St            ,cf2008    
126872,7.0,5886.0,20081102.0, ARG, ARGH                , Oklahoma            ,cf2008    
126873,8.0,7918.0,20081102.0, ARG, ARGH                , Texas Tech          ,cf2008    
126874,9.0,7878.0,20081102.0, ARG, ARGH                , TCU                 ,cf2008    
126875,10.0,8315.0,20081102.0, ARG, ARGH                , Utah                ,cf2008    
126876,11.0,5850.0,20081102.0, ARG, ARGH                , Ohio St             ,cf2008    
126877,12.0,5912.0,20081102.0, ARG, ARGH                , Oklahoma St         ,cf2008    
126878,13.0,4948.0,20081102.0, ARG, ARGH                , Missouri            ,cf2008    
126879,14.0,501.0,20081102.0, ARG, ARGH                , Ball St             ,cf2008    
126880,15.0,2881.0,20081102.0, ARG, ARGH                , Georgia             ,cf2008    
126881,16.0,1098.0,20081102.0, ARG, ARGH                , California          ,cf2008    
126882,17.0,4757.0,20081102.0, ARG, ARGH                , Michigan St         ,cf2008    
126883,18.0,5492.0,20081102.0, ARG, ARGH                , North Carolina      ,cf2008    
126884,19.0,891.0,20081102.0, ARG, ARGH                , BYU                 ,cf2008    
126885,20.0,2666.0,20081102.0, ARG, ARGH                , Florida St          ,cf2008    
126886,21.0,4858.0,20081102.0, ARG, ARGH                , Minnesota           ,cf2008    
126887,22.0,2911.0,20081102.0, ARG, ARGH                , Georgia Tech        ,cf2008    
126888,23.0,5961.0,20081102.0, ARG, ARGH                , Oregon              ,cf2008    
126889,24.0,5704.0,20081102.0, ARG, ARGH                , Northwestern        ,cf2008    
126890,25.0,5970.0,20081102.0, ARG, ARGH                , Oregon St           ,cf2008    
126891,26.0,4719.0,20081102.0, ARG, ARGH                , Miami FL            ,cf2008    
126892,27.0,8716.0,20081102.0, ARG, ARGH                , West Virginia       ,cf2008    
126893,28.0,294.0,20081102.0, ARG, ARGH                , Arizona             ,cf2008    
126894,29.0,8099.0,20081102.0, ARG, ARGH                , Tulsa               ,cf2008    
126895,30.0,3540.0,20081102.0, ARG, ARGH                , Iowa                ,cf2008    
126896,31.0,7242.0,20081102.0, ARG, ARGH                , South Carolina      ,cf2008    
126897,32.0,4206.0,20081102.0, ARG, ARGH                , LSU                 ,cf2008    
126898,33.0,8508.0,20081102.0, ARG, ARGH                , Wake Forest         ,cf2008    
126899,34.0,6236.0,20081102.0, ARG, ARGH                , Pittsburgh          ,cf2008    
126900,35.0,1529.0,20081102.0, ARG, ARGH                , Cincinnati          ,cf2008    
126901,36.0,1872.0,20081102.0, ARG, ARGH                , Connecticut         ,cf2008    
126902,37.0,8367.0,20081102.0, ARG, ARGH                , Vanderbilt          ,cf2008    
126903,38.0,4920.0,20081102.0, ARG, ARGH                , Mississippi         ,cf2008    
126904,39.0,7278.0,20081102.0, ARG, ARGH                , South Florida       ,cf2008    
126905,40.0,3781.0,20081102.0, ARG, ARGH                , Kentucky            ,cf2008    
126906,41.0,8459.0,20081102.0, ARG, ARGH                , Virginia Tech       ,cf2008    
126907,42.0,55.0,20081102.0, ARG, ARGH                , Air Force           ,cf2008    
126908,43.0,3425.0,20081102.0, ARG, ARGH                , Illinois            ,cf2008    
126909,44.0,3717.0,20081102.0, ARG, ARGH                , Kansas              ,cf2008    
126910,45.0,5279.0,20081102.0, ARG, ARGH                , Nebraska            ,cf2008    
126911,46.0,5749.0,20081102.0, ARG, ARGH                , Notre Dame          ,cf2008    
126912,47.0,4474.0,20081102.0, ARG, ARGH                , Maryland            ,cf2008    
126913,48.0,783.0,20081102.0, ARG, ARGH                , Boston College      ,cf2008    
126914,49.0,1603.0,20081102.0, ARG, ARGH                , Clemson             ,cf2008    
126915,50.0,8767.0,20081102.0, ARG, ARGH                , W Michigan          ,cf2008    
126916,51.0,5253.0,20081102.0, ARG, ARGH                , Navy                ,cf2008    
126917,52.0,5634.0,20081102.0, ARG, ARGH                , N Illinois          ,cf2008    
126918,53.0,7582.0,20081102.0, ARG, ARGH                , Stanford            ,cf2008    
126919,54.0,9031.0,20081102.0, ARG, ARGH                , Wisconsin           ,cf2008    
126920,55.0,1404.0,20081102.0, ARG, ARGH                , C Michigan          ,cf2008    
126921,56.0,2265.0,20081102.0, ARG, ARGH                , Duke                ,cf2008    
126922,57.0,8068.0,20081102.0, ARG, ARGH                , Troy                ,cf2008    
126923,58.0,6535.0,20081102.0, ARG, ARGH                , Rice                ,cf2008    
126924,59.0,8432.0,20081102.0, ARG, ARGH                , Virginia            ,cf2008    
126925,60.0,2292.0,20081102.0, ARG, ARGH                , East Carolina       ,cf2008    
126926,61.0,4224.0,20081102.0, ARG, ARGH                , Louisville          ,cf2008    
126927,62.0,402.0,20081102.0, ARG, ARGH                , Auburn              ,cf2008    
126928,63.0,6696.0,20081102.0, ARG, ARGH                , Rutgers             ,cf2008    
126929,64.0,7801.0,20081102.0, ARG, ARGH                , Tennessee           ,cf2008    
126930,65.0,3731.0,20081102.0, ARG, ARGH                , Kansas St           ,cf2008    
126931,66.0,979.0,20081102.0, ARG, ARGH                , Buffalo             ,cf2008    
126932,67.0,3347.0,20081102.0, ARG, ARGH                , Houston             ,cf2008    
126933,68.0,4194.0,20081102.0, ARG, ARGH                , ULL                 ,cf2008    
126934,69.0,7024.0,20081102.0, ARG, ARGH                , San Jose St         ,cf2008    
126935,70.0,316.0,20081102.0, ARG, ARGH                , Arkansas            ,cf2008    
126936,71.0,2776.0,20081102.0, ARG, ARGH                , Fresno St           ,cf2008    
126937,72.0,5371.0,20081102.0, ARG, ARGH                , New Mexico          ,cf2008    
126938,73.0,6393.0,20081102.0, ARG, ARGH                , Purdue              ,cf2008    
126939,74.0,333.0,20081102.0, ARG, ARGH                , Arkansas St         ,cf2008    
126940,75.0,557.0,20081102.0, ARG, ARGH                , Baylor              ,cf2008    
126941,76.0,1715.0,20081102.0, ARG, ARGH                , Colorado            ,cf2008    
126942,77.0,821.0,20081102.0, ARG, ARGH                , Bowling Green       ,cf2008    
126943,78.0,7848.0,20081102.0, ARG, ARGH                , Texas A&M           ,cf2008    
126944,79.0,66.0,20081102.0, ARG, ARGH                , Akron               ,cf2008    
126945,80.0,5316.0,20081102.0, ARG, ARGH                , Nevada              ,cf2008    
126946,81.0,304.0,20081102.0, ARG, ARGH                , Arizona St          ,cf2008    
126947,82.0,7365.0,20081102.0, ARG, ARGH                , Southern Miss       ,cf2008    
126948,83.0,7788.0,20081102.0, ARG, ARGH                , Temple              ,cf2008    
126949,84.0,8141.0,20081102.0, ARG, ARGH                , UCLA                ,cf2008    
126950,85.0,3197.0,20081102.0, ARG, ARGH                , Hawaii              ,cf2008    
126951,86.0,3484.0,20081102.0, ARG, ARGH                , Indiana             ,cf2008    
126952,87.0,1753.0,20081102.0, ARG, ARGH                , Colorado St         ,cf2008    
126953,88.0,4636.0,20081102.0, ARG, ARGH                , Memphis             ,cf2008    
126954,89.0,4436.0,20081102.0, ARG, ARGH                , Marshall            ,cf2008    
126955,90.0,7933.0,20081102.0, ARG, ARGH                , UTEP                ,cf2008    
126956,91.0,4218.0,20081102.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
126957,92.0,5323.0,20081102.0, ARG, ARGH                , UNLV                ,cf2008    
126958,93.0,2638.0,20081102.0, ARG, ARGH                , FL Atlantic         ,cf2008    
126959,94.0,4936.0,20081102.0, ARG, ARGH                , Mississippi St      ,cf2008    
126960,95.0,4741.0,20081102.0, ARG, ARGH                , Michigan            ,cf2008    
126961,96.0,2652.0,20081102.0, ARG, ARGH                , Florida Intl        ,cf2008    
126962,97.0,5511.0,20081102.0, ARG, ARGH                , NC State            ,cf2008    
126963,98.0,7729.0,20081102.0, ARG, ARGH                , Syracuse            ,cf2008    
126964,99.0,5825.0,20081102.0, ARG, ARGH                , Ohio                ,cf2008    
126965,100.0,5387.0,20081102.0, ARG, ARGH                , New Mexico St       ,cf2008    
126966,101.0,4785.0,20081102.0, ARG, ARGH                , MTSU                ,cf2008    
126967,102.0,7978.0,20081102.0, ARG, ARGH                , Toledo              ,cf2008    
126968,103.0,3554.0,20081102.0, ARG, ARGH                , Iowa St             ,cf2008    
126969,104.0,4200.0,20081102.0, ARG, ARGH                , ULM                 ,cf2008    
126970,105.0,1380.0,20081102.0, ARG, ARGH                , UCF                 ,cf2008    
126971,106.0,8092.0,20081102.0, ARG, ARGH                , Tulane              ,cf2008    
126972,107.0,8761.0,20081102.0, ARG, ARGH                , WKU                 ,cf2008    
126973,108.0,356.0,20081102.0, ARG, ARGH                , Army                ,cf2008    
126974,109.0,3771.0,20081102.0, ARG, ARGH                , Kent                ,cf2008    
126975,110.0,8325.0,20081102.0, ARG, ARGH                , Utah St             ,cf2008    
126976,111.0,2353.0,20081102.0, ARG, ARGH                , E Michigan          ,cf2008    
126977,112.0,4725.0,20081102.0, ARG, ARGH                , Miami OH            ,cf2008    
126978,113.0,9162.0,20081102.0, ARG, ARGH                , Wyoming             ,cf2008    
126979,114.0,87.0,20081102.0, ARG, ARGH                , UAB                 ,cf2008    
126980,115.0,8551.0,20081102.0, ARG, ARGH                , Washington          ,cf2008    
126981,116.0,7358.0,20081102.0, ARG, ARGH                , SMU                 ,cf2008    
126982,117.0,8588.0,20081102.0, ARG, ARGH                , Washington St       ,cf2008    
126983,118.0,7002.0,20081102.0, ARG, ARGH                , San Diego St        ,cf2008    
126984,119.0,3415.0,20081102.0, ARG, ARGH                , Idaho               ,cf2008    
126985,120.0,5584.0,20081102.0, ARG, ARGH                , North Texas         ,cf2008    
139325,1.0,8251.0,20081108.0, ARG, ARGH                , USC                 ,cf2008    
139326,2.0,2625.0,20081108.0, ARG, ARGH                , Florida             ,cf2008    
139327,3.0,74.0,20081108.0, ARG, ARGH                , Alabama             ,cf2008    
139328,4.0,6114.0,20081108.0, ARG, ARGH                , Penn St             ,cf2008    
139329,5.0,7840.0,20081108.0, ARG, ARGH                , Texas               ,cf2008    
139330,6.0,771.0,20081108.0, ARG, ARGH                , Boise St            ,cf2008    
139331,7.0,7918.0,20081108.0, ARG, ARGH                , Texas Tech          ,cf2008    
139332,8.0,5886.0,20081108.0, ARG, ARGH                , Oklahoma            ,cf2008    
139333,9.0,8315.0,20081108.0, ARG, ARGH                , Utah                ,cf2008    
139334,10.0,5850.0,20081108.0, ARG, ARGH                , Ohio St             ,cf2008    
139335,11.0,501.0,20081108.0, ARG, ARGH                , Ball St             ,cf2008    
139336,12.0,7878.0,20081108.0, ARG, ARGH                , TCU                 ,cf2008    
139337,13.0,4948.0,20081108.0, ARG, ARGH                , Missouri            ,cf2008    
139338,14.0,2881.0,20081108.0, ARG, ARGH                , Georgia             ,cf2008    
139339,15.0,5492.0,20081108.0, ARG, ARGH                , North Carolina      ,cf2008    
139340,16.0,5912.0,20081108.0, ARG, ARGH                , Oklahoma St         ,cf2008    
139341,17.0,4757.0,20081108.0, ARG, ARGH                , Michigan St         ,cf2008    
139342,18.0,2666.0,20081108.0, ARG, ARGH                , Florida St          ,cf2008    
139343,19.0,1098.0,20081108.0, ARG, ARGH                , California          ,cf2008    
139344,20.0,891.0,20081108.0, ARG, ARGH                , BYU                 ,cf2008    
139345,21.0,5970.0,20081108.0, ARG, ARGH                , Oregon St           ,cf2008    
139346,22.0,3540.0,20081108.0, ARG, ARGH                , Iowa                ,cf2008    
139347,23.0,6236.0,20081108.0, ARG, ARGH                , Pittsburgh          ,cf2008    
139348,24.0,5961.0,20081108.0, ARG, ARGH                , Oregon              ,cf2008    
139349,25.0,1529.0,20081108.0, ARG, ARGH                , Cincinnati          ,cf2008    
139350,26.0,4719.0,20081108.0, ARG, ARGH                , Miami FL            ,cf2008    
139351,27.0,8508.0,20081108.0, ARG, ARGH                , Wake Forest         ,cf2008    
139352,28.0,294.0,20081108.0, ARG, ARGH                , Arizona             ,cf2008    
139353,29.0,7242.0,20081108.0, ARG, ARGH                , South Carolina      ,cf2008    
139354,30.0,2911.0,20081108.0, ARG, ARGH                , Georgia Tech        ,cf2008    
139355,31.0,8099.0,20081108.0, ARG, ARGH                , Tulsa               ,cf2008    
139356,32.0,8459.0,20081108.0, ARG, ARGH                , Virginia Tech       ,cf2008    
139357,33.0,55.0,20081108.0, ARG, ARGH                , Air Force           ,cf2008    
139358,34.0,1872.0,20081108.0, ARG, ARGH                , Connecticut         ,cf2008    
139359,35.0,783.0,20081108.0, ARG, ARGH                , Boston College      ,cf2008    
139360,36.0,5279.0,20081108.0, ARG, ARGH                , Nebraska            ,cf2008    
139361,37.0,8716.0,20081108.0, ARG, ARGH                , West Virginia       ,cf2008    
139362,38.0,7278.0,20081108.0, ARG, ARGH                , South Florida       ,cf2008    
139363,39.0,4206.0,20081108.0, ARG, ARGH                , LSU                 ,cf2008    
139364,40.0,8767.0,20081108.0, ARG, ARGH                , W Michigan          ,cf2008    
139365,41.0,4858.0,20081108.0, ARG, ARGH                , Minnesota           ,cf2008    
139366,42.0,4920.0,20081108.0, ARG, ARGH                , Mississippi         ,cf2008    
139367,43.0,5704.0,20081108.0, ARG, ARGH                , Northwestern        ,cf2008    
139368,44.0,9031.0,20081108.0, ARG, ARGH                , Wisconsin           ,cf2008    
139369,45.0,3425.0,20081108.0, ARG, ARGH                , Illinois            ,cf2008    
139370,46.0,3781.0,20081108.0, ARG, ARGH                , Kentucky            ,cf2008    
139371,47.0,5253.0,20081108.0, ARG, ARGH                , Navy                ,cf2008    
139372,48.0,3717.0,20081108.0, ARG, ARGH                , Kansas              ,cf2008    
139373,49.0,8367.0,20081108.0, ARG, ARGH                , Vanderbilt          ,cf2008    
139374,50.0,5749.0,20081108.0, ARG, ARGH                , Notre Dame          ,cf2008    
139375,51.0,4474.0,20081108.0, ARG, ARGH                , Maryland            ,cf2008    
139376,52.0,1603.0,20081108.0, ARG, ARGH                , Clemson             ,cf2008    
139377,53.0,1404.0,20081108.0, ARG, ARGH                , C Michigan          ,cf2008    
139378,54.0,8068.0,20081108.0, ARG, ARGH                , Troy                ,cf2008    
139379,55.0,7582.0,20081108.0, ARG, ARGH                , Stanford            ,cf2008    
139380,56.0,2292.0,20081108.0, ARG, ARGH                , East Carolina       ,cf2008    
139381,57.0,6535.0,20081108.0, ARG, ARGH                , Rice                ,cf2008    
139382,58.0,6696.0,20081108.0, ARG, ARGH                , Rutgers             ,cf2008    
139383,59.0,5634.0,20081108.0, ARG, ARGH                , N Illinois          ,cf2008    
139384,60.0,8432.0,20081108.0, ARG, ARGH                , Virginia            ,cf2008    
139385,61.0,979.0,20081108.0, ARG, ARGH                , Buffalo             ,cf2008    
139386,62.0,3347.0,20081108.0, ARG, ARGH                , Houston             ,cf2008    
139387,63.0,2265.0,20081108.0, ARG, ARGH                , Duke                ,cf2008    
139388,64.0,402.0,20081108.0, ARG, ARGH                , Auburn              ,cf2008    
139389,65.0,4224.0,20081108.0, ARG, ARGH                , Louisville          ,cf2008    
139390,66.0,5316.0,20081108.0, ARG, ARGH                , Nevada              ,cf2008    
139391,67.0,821.0,20081108.0, ARG, ARGH                , Bowling Green       ,cf2008    
139392,68.0,3731.0,20081108.0, ARG, ARGH                , Kansas St           ,cf2008    
139393,69.0,66.0,20081108.0, ARG, ARGH                , Akron               ,cf2008    
139394,70.0,304.0,20081108.0, ARG, ARGH                , Arizona St          ,cf2008    
139395,71.0,557.0,20081108.0, ARG, ARGH                , Baylor              ,cf2008    
139396,72.0,6393.0,20081108.0, ARG, ARGH                , Purdue              ,cf2008    
139397,73.0,316.0,20081108.0, ARG, ARGH                , Arkansas            ,cf2008    
139398,74.0,1715.0,20081108.0, ARG, ARGH                , Colorado            ,cf2008    
139399,75.0,5371.0,20081108.0, ARG, ARGH                , New Mexico          ,cf2008    
139400,76.0,2776.0,20081108.0, ARG, ARGH                , Fresno St           ,cf2008    
139401,77.0,7365.0,20081108.0, ARG, ARGH                , Southern Miss       ,cf2008    
139402,78.0,3197.0,20081108.0, ARG, ARGH                , Hawaii              ,cf2008    
139403,79.0,333.0,20081108.0, ARG, ARGH                , Arkansas St         ,cf2008    
139404,80.0,7024.0,20081108.0, ARG, ARGH                , San Jose St         ,cf2008    
139405,81.0,4194.0,20081108.0, ARG, ARGH                , ULL                 ,cf2008    
139406,82.0,7801.0,20081108.0, ARG, ARGH                , Tennessee           ,cf2008    
139407,83.0,4218.0,20081108.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
139408,84.0,4741.0,20081108.0, ARG, ARGH                , Michigan            ,cf2008    
139409,85.0,7848.0,20081108.0, ARG, ARGH                , Texas A&M           ,cf2008    
139410,86.0,7788.0,20081108.0, ARG, ARGH                , Temple              ,cf2008    
139411,87.0,5323.0,20081108.0, ARG, ARGH                , UNLV                ,cf2008    
139412,88.0,7933.0,20081108.0, ARG, ARGH                , UTEP                ,cf2008    
139413,89.0,4636.0,20081108.0, ARG, ARGH                , Memphis             ,cf2008    
139414,90.0,1753.0,20081108.0, ARG, ARGH                , Colorado St         ,cf2008    
139415,91.0,4436.0,20081108.0, ARG, ARGH                , Marshall            ,cf2008    
139416,92.0,5511.0,20081108.0, ARG, ARGH                , NC State            ,cf2008    
139417,93.0,2638.0,20081108.0, ARG, ARGH                , FL Atlantic         ,cf2008    
139418,94.0,2652.0,20081108.0, ARG, ARGH                , Florida Intl        ,cf2008    
139419,95.0,8141.0,20081108.0, ARG, ARGH                , UCLA                ,cf2008    
139420,96.0,3484.0,20081108.0, ARG, ARGH                , Indiana             ,cf2008    
139421,97.0,4936.0,20081108.0, ARG, ARGH                , Mississippi St      ,cf2008    
139422,98.0,4785.0,20081108.0, ARG, ARGH                , MTSU                ,cf2008    
139423,99.0,7729.0,20081108.0, ARG, ARGH                , Syracuse            ,cf2008    
139424,100.0,5387.0,20081108.0, ARG, ARGH                , New Mexico St       ,cf2008    
139425,101.0,3554.0,20081108.0, ARG, ARGH                , Iowa St             ,cf2008    
139426,102.0,5825.0,20081108.0, ARG, ARGH                , Ohio                ,cf2008    
139427,103.0,7978.0,20081108.0, ARG, ARGH                , Toledo              ,cf2008    
139428,104.0,9162.0,20081108.0, ARG, ARGH                , Wyoming             ,cf2008    
139429,105.0,356.0,20081108.0, ARG, ARGH                , Army                ,cf2008    
139430,106.0,3771.0,20081108.0, ARG, ARGH                , Kent                ,cf2008    
139431,107.0,4200.0,20081108.0, ARG, ARGH                , ULM                 ,cf2008    
139432,108.0,8325.0,20081108.0, ARG, ARGH                , Utah St             ,cf2008    
139433,109.0,8761.0,20081108.0, ARG, ARGH                , WKU                 ,cf2008    
139434,110.0,2353.0,20081108.0, ARG, ARGH                , E Michigan          ,cf2008    
139435,111.0,1380.0,20081108.0, ARG, ARGH                , UCF                 ,cf2008    
139436,112.0,8092.0,20081108.0, ARG, ARGH                , Tulane              ,cf2008    
139437,113.0,4725.0,20081108.0, ARG, ARGH                , Miami OH            ,cf2008    
139438,114.0,87.0,20081108.0, ARG, ARGH                , UAB                 ,cf2008    
139439,115.0,7358.0,20081108.0, ARG, ARGH                , SMU                 ,cf2008    
139440,116.0,8551.0,20081108.0, ARG, ARGH                , Washington          ,cf2008    
139441,117.0,8588.0,20081108.0, ARG, ARGH                , Washington St       ,cf2008    
139442,118.0,3415.0,20081108.0, ARG, ARGH                , Idaho               ,cf2008    
139443,119.0,7002.0,20081108.0, ARG, ARGH                , San Diego St        ,cf2008    
139444,120.0,5584.0,20081108.0, ARG, ARGH                , North Texas         ,cf2008    
156702,1.0,8251.0,20081115.0, ARG, ARGH                , USC                 ,cf2008    
156703,2.0,2625.0,20081115.0, ARG, ARGH                , Florida             ,cf2008    
156704,3.0,74.0,20081115.0, ARG, ARGH                , Alabama             ,cf2008    
156705,4.0,7840.0,20081115.0, ARG, ARGH                , Texas               ,cf2008    
156706,5.0,771.0,20081115.0, ARG, ARGH                , Boise St            ,cf2008    
156707,6.0,6114.0,20081115.0, ARG, ARGH                , Penn St             ,cf2008    
156708,7.0,8315.0,20081115.0, ARG, ARGH                , Utah                ,cf2008    
156709,8.0,7918.0,20081115.0, ARG, ARGH                , Texas Tech          ,cf2008    
156710,9.0,5886.0,20081115.0, ARG, ARGH                , Oklahoma            ,cf2008    
156711,10.0,5850.0,20081115.0, ARG, ARGH                , Ohio St             ,cf2008    
156712,11.0,4948.0,20081115.0, ARG, ARGH                , Missouri            ,cf2008    
156713,12.0,501.0,20081115.0, ARG, ARGH                , Ball St             ,cf2008    
156714,13.0,7878.0,20081115.0, ARG, ARGH                , TCU                 ,cf2008    
156715,14.0,2881.0,20081115.0, ARG, ARGH                , Georgia             ,cf2008    
156716,15.0,5912.0,20081115.0, ARG, ARGH                , Oklahoma St         ,cf2008    
156717,16.0,4757.0,20081115.0, ARG, ARGH                , Michigan St         ,cf2008    
156718,17.0,5492.0,20081115.0, ARG, ARGH                , North Carolina      ,cf2008    
156719,18.0,5970.0,20081115.0, ARG, ARGH                , Oregon St           ,cf2008    
156720,19.0,891.0,20081115.0, ARG, ARGH                , BYU                 ,cf2008    
156721,20.0,3540.0,20081115.0, ARG, ARGH                , Iowa                ,cf2008    
156722,21.0,5961.0,20081115.0, ARG, ARGH                , Oregon              ,cf2008    
156723,22.0,1529.0,20081115.0, ARG, ARGH                , Cincinnati          ,cf2008    
156724,23.0,1098.0,20081115.0, ARG, ARGH                , California          ,cf2008    
156725,24.0,6236.0,20081115.0, ARG, ARGH                , Pittsburgh          ,cf2008    
156726,25.0,1872.0,20081115.0, ARG, ARGH                , Connecticut         ,cf2008    
156727,26.0,4920.0,20081115.0, ARG, ARGH                , Mississippi         ,cf2008    
156728,27.0,4719.0,20081115.0, ARG, ARGH                , Miami FL            ,cf2008    
